word_one	word_two	raw_cooc	log10_cooc
maiale	vaso	4	0.6020599913279624
mucca	serpente	1	0.0
mucca	tigre	12	1.0791812460476249
mucca	topo	21	1.3222192947339193
mucca	poltrona	4	0.6020599913279624
letto	mucca	21	1.3222192947339193
mucca	scopa	0	0
mucca	sedia	2	0.3010299956639812
camicia	mucca	4	0.6020599913279624
armadio	mucca	1	0.0
mucca	pettine	0	0
giacca	mucca	2	0.3010299956639812
mucca	pennello	2	0.3010299956639812
mucca	spada	5	0.6989700043360189
gomma	mucca	4	0.6020599913279624
mucca	pastello	1	0.0
mucca	penna	3	0.47712125471966244
mucca	quaderno	3	0.47712125471966244
mucca	tenda	0	0
mucca	vaso	0	0
serpente	tigre	79	1.8976270912904414
serpente	topo	67	1.8260748027008264
poltrona	serpente	6	0.7781512503836436
letto	serpente	29	1.462397997898956
scopa	serpente	0	0
sedia	serpente	19	1.2787536009528289
camicia	serpente	4	0.6020599913279624
armadio	serpente	1	0.0
pettine	serpente	2	0.3010299956639812
giacca	serpente	6	0.7781512503836436
pennello	serpente	1	0.0
serpente	spada	51	1.7075701760979363
gomma	serpente	4	0.6020599913279624
pastello	serpente	0	0
penna	serpente	5	0.6989700043360189
quaderno	serpente	0	0
serpente	tenda	2	0.3010299956639812
serpente	vaso	26	1.414973347970818
tigre	topo	34	1.5314789170422551
poltrona	tigre	2	0.3010299956639812
letto	tigre	43	1.6334684555795866
scopa	tigre	0	0
sedia	tigre	3	0.47712125471966244
camicia	tigre	2	0.3010299956639812
armadio	tigre	1	0.0
pettine	tigre	1	0.0
giacca	tigre	1	0.0
pennello	tigre	0	0
spada	tigre	35	1.5440680443502757
gomma	tigre	0	0
pastello	tigre	0	0
penna	tigre	5	0.6989700043360189
quaderno	tigre	1	0.0
tenda	tigre	4	0.6020599913279624
tigre	vaso	4	0.6020599913279624
poltrona	topo	3	0.47712125471966244
letto	topo	46	1.662757831681574
scopa	topo	8	0.9030899869919435
sedia	topo	4	0.6020599913279624
camicia	topo	1	0.0
armadio	topo	13	1.1139433523068367
pettine	topo	1	0.0
giacca	topo	2	0.3010299956639812
pennello	topo	1	0.0
spada	topo	6	0.7781512503836436
gomma	topo	9	0.9542425094393249
pastello	topo	0	0
penna	topo	5	0.6989700043360189
quaderno	topo	0	0
tenda	topo	4	0.6020599913279624
topo	vaso	18	1.255272505103306
letto	poltrona	344	2.53655844257153
poltrona	scopa	1	0.0
poltrona	sedia	121	2.08278537031645
camicia	poltrona	13	1.1139433523068367
armadio	poltrona	50	1.6989700043360187
pettine	poltrona	0	0
giacca	poltrona	28	1.4471580313422192
pennello	poltrona	1	0.0
poltrona	spada	15	1.1760912590556813
gomma	poltrona	2	0.3010299956639812
pastello	poltrona	3	0.47712125471966244
penna	poltrona	4	0.6020599913279624
poltrona	quaderno	1	0.0
poltrona	tenda	8	0.9030899869919435
poltrona	vaso	4	0.6020599913279624
letto	scopa	28	1.4471580313422192
letto	sedia	771	2.8870543780509568
camicia	letto	156	2.1931245983544616
armadio	letto	681	2.833147111912785
letto	pettine	7	0.8450980400142568
giacca	letto	107	2.0293837776852097
letto	pennello	10	1.0
letto	spada	111	2.0453229787866576
gomma	letto	75	1.8750612633917
letto	pastello	8	0.9030899869919435
letto	penna	85	1.9294189257142929
letto	quaderno	30	1.4771212547196624
letto	tenda	131	2.1172712956557644
letto	vaso	54	1.7323937598229686
scopa	sedia	10	1.0
camicia	scopa	1	0.0
armadio	scopa	6	0.7781512503836436
pettine	scopa	0	0
giacca	scopa	1	0.0
pennello	scopa	3	0.47712125471966244
scopa	spada	7	0.8450980400142568
gomma	scopa	3	0.47712125471966244
pastello	scopa	0	0
penna	scopa	1	0.0
quaderno	scopa	0	0
scopa	tenda	1	0.0
scopa	vaso	1	0.0
camicia	sedia	20	1.3010299956639813
armadio	sedia	254	2.404833716619938
pettine	sedia	1	0.0
giacca	sedia	51	1.7075701760979363
pennello	sedia	5	0.6989700043360189
sedia	spada	15	1.1760912590556813
gomma	sedia	18	1.255272505103306
pastello	sedia	1	0.0
penna	sedia	30	1.4771212547196624
quaderno	sedia	1	0.0
sedia	tenda	21	1.3222192947339193
sedia	vaso	24	1.380211241711606
armadio	camicia	34	1.5314789170422551
camicia	pettine	6	0.7781512503836436
camicia	giacca	532	2.7259116322950483
camicia	pennello	2	0.3010299956639812
camicia	spada	12	1.0791812460476249
camicia	gomma	4	0.6020599913279624
camicia	pastello	15	1.1760912590556813
camicia	penna	15	1.1760912590556813
camicia	quaderno	1	0.0
camicia	tenda	8	0.9030899869919435
camicia	vaso	0	0
armadio	pettine	0	0
armadio	giacca	21	1.3222192947339193
armadio	pennello	4	0.6020599913279624
armadio	spada	13	1.1139433523068367
armadio	gomma	6	0.7781512503836436
armadio	pastello	5	0.6989700043360189
armadio	penna	4	0.6020599913279624
armadio	quaderno	1	0.0
armadio	tenda	23	1.3617278360175928
armadio	vaso	19	1.2787536009528289
giacca	pettine	5	0.6989700043360189
pennello	pettine	6	0.7781512503836436
pettine	spada	6	0.7781512503836436
gomma	pettine	16	1.2041199826559248
pastello	pettine	0	0
penna	pettine	0	0
pettine	quaderno	0	0
pettine	tenda	0	0
pettine	vaso	0	0
giacca	pennello	9	0.9542425094393249
giacca	spada	11	1.041392685158225
giacca	gomma	26	1.414973347970818
giacca	pastello	9	0.9542425094393249
giacca	penna	29	1.462397997898956
giacca	quaderno	3	0.47712125471966244
giacca	tenda	9	0.9542425094393249
giacca	vaso	1	0.0
pennello	spada	10	1.0
gomma	pennello	42	1.6232492903979006
pastello	pennello	7	0.8450980400142568
penna	pennello	131	2.1172712956557644
pennello	quaderno	2	0.3010299956639812
pennello	tenda	1	0.0
pennello	vaso	7	0.8450980400142568
gomma	spada	6	0.7781512503836436
pastello	spada	0	0
penna	spada	107	2.0293837776852097
quaderno	spada	1	0.0
spada	tenda	29	1.462397997898956
spada	vaso	13	1.1139433523068367
gomma	pastello	1	0.0
gomma	penna	48	1.6812412373755872
gomma	quaderno	46	1.662757831681574
gomma	tenda	2	0.3010299956639812
gomma	vaso	7	0.8450980400142568
pastello	penna	3	0.47712125471966244
pastello	quaderno	1	0.0
pastello	tenda	2	0.3010299956639812
pastello	vaso	1	0.0
penna	quaderno	140	2.146128035678238
penna	tenda	7	0.8450980400142568
penna	vaso	2	0.3010299956639812
quaderno	tenda	2	0.3010299956639812
quaderno	vaso	1	0.0
tenda	vaso	9	0.9542425094393249
