word_one	word_two	raw_cooc	log10_cooc
gufo	tenda	3	0.47712125471966244
gufo	vaso	3	0.47712125471966244
coniglio	gabbiano	3	0.47712125471966244
coniglio	passero	4	0.6020599913279624
coniglio	elefante	9	0.9542425094393249
coniglio	gatto	207	2.315970345456918
coniglio	leone	61	1.7853298350107671
coniglio	maiale	110	2.041392685158225
coniglio	mucca	6	0.7781512503836436
coniglio	serpente	19	1.2787536009528289
coniglio	tigre	7	0.8450980400142568
coniglio	topo	42	1.6232492903979006
coniglio	poltrona	1	0.0
coniglio	letto	117	2.0681858617461617
coniglio	scopa	1	0.0
coniglio	sedia	8	0.9030899869919435
camicia	coniglio	8	0.9030899869919435
armadio	coniglio	2	0.3010299956639812
coniglio	pettine	3	0.47712125471966244
coniglio	giacca	18	1.255272505103306
coniglio	pennello	2	0.3010299956639812
coniglio	spada	11	1.041392685158225
coniglio	gomma	11	1.041392685158225
coniglio	pastello	1	0.0
coniglio	penna	8	0.9030899869919435
coniglio	quaderno	0	0
coniglio	tenda	3	0.47712125471966244
coniglio	vaso	7	0.8450980400142568
gabbiano	passero	8	0.9030899869919435
elefante	gabbiano	0	0
gabbiano	gatto	13	1.1139433523068367
gabbiano	leone	3	0.47712125471966244
gabbiano	maiale	0	0
gabbiano	mucca	1	0.0
gabbiano	serpente	0	0
gabbiano	tigre	0	0
gabbiano	topo	0	0
gabbiano	poltrona	2	0.3010299956639812
gabbiano	letto	20	1.3010299956639813
gabbiano	scopa	0	0
gabbiano	sedia	8	0.9030899869919435
camicia	gabbiano	1	0.0
armadio	gabbiano	1	0.0
gabbiano	pettine	0	0
gabbiano	giacca	1	0.0
gabbiano	pennello	5	0.6989700043360189
gabbiano	spada	0	0
gabbiano	gomma	0	0
gabbiano	pastello	0	0
gabbiano	penna	8	0.9030899869919435
gabbiano	quaderno	0	0
gabbiano	tenda	0	0
gabbiano	vaso	1	0.0
elefante	passero	0	0
gatto	passero	7	0.8450980400142568
leone	passero	3	0.47712125471966244
maiale	passero	2	0.3010299956639812
mucca	passero	0	0
passero	serpente	0	0
passero	tigre	0	0
passero	topo	1	0.0
passero	poltrona	0	0
letto	passero	10	1.0
passero	scopa	0	0
passero	sedia	0	0
camicia	passero	0	0
armadio	passero	0	0
passero	pettine	0	0
giacca	passero	1	0.0
passero	pennello	0	0
passero	spada	0	0
gomma	passero	0	0
passero	pastello	0	0
passero	penna	0	0
passero	quaderno	0	0
passero	tenda	1	0.0
passero	vaso	0	0
elefante	gatto	18	1.255272505103306
elefante	leone	43	1.6334684555795866
elefante	maiale	4	0.6020599913279624
elefante	mucca	3	0.47712125471966244
elefante	serpente	12	1.0791812460476249
elefante	tigre	21	1.3222192947339193
elefante	topo	17	1.2304489213782739
elefante	poltrona	1	0.0
elefante	letto	26	1.414973347970818
elefante	scopa	1	0.0
elefante	sedia	4	0.6020599913279624
camicia	elefante	10	1.0
armadio	elefante	1	0.0
elefante	pettine	0	0
elefante	giacca	8	0.9030899869919435
elefante	pennello	2	0.3010299956639812
elefante	spada	4	0.6020599913279624
elefante	gomma	2	0.3010299956639812
elefante	pastello	2	0.3010299956639812
elefante	penna	7	0.8450980400142568
elefante	quaderno	1	0.0
elefante	tenda	11	1.041392685158225
elefante	vaso	3	0.47712125471966244
gatto	leone	112	2.0492180226701815
gatto	maiale	35	1.5440680443502757
gatto	mucca	40	1.6020599913279625
gatto	serpente	59	1.7708520116421442
gatto	tigre	112	2.0492180226701815
gatto	topo	975	2.989004615698537
gatto	poltrona	73	1.863322860120456
gatto	letto	739	2.8686444383948255
gatto	scopa	59	1.7708520116421442
gatto	sedia	75	1.8750612633917
camicia	gatto	36	1.5563025007672873
armadio	gatto	23	1.3617278360175928
gatto	pettine	49	1.6901960800285136
gatto	giacca	17	1.2304489213782739
gatto	pennello	105	2.0211892990699383
gatto	spada	26	1.414973347970818
gatto	gomma	45	1.6532125137753437
gatto	pastello	9	0.9542425094393249
gatto	penna	34	1.5314789170422551
gatto	quaderno	9	0.9542425094393249
gatto	tenda	29	1.462397997898956
gatto	vaso	39	1.591064607026499
leone	maiale	6	0.7781512503836436
leone	mucca	18	1.255272505103306
leone	serpente	57	1.7558748556724915
leone	tigre	169	2.2278867046136734
leone	topo	46	1.662757831681574
leone	poltrona	12	1.0791812460476249
leone	letto	138	2.1398790864012365
leone	scopa	5	0.6989700043360189
leone	sedia	17	1.2304489213782739
camicia	leone	16	1.2041199826559248
armadio	leone	8	0.9030899869919435
leone	pettine	2	0.3010299956639812
giacca	leone	10	1.0
leone	pennello	8	0.9030899869919435
leone	spada	99	1.99563519459755
gomma	leone	29	1.462397997898956
leone	pastello	2	0.3010299956639812
leone	penna	28	1.4471580313422192
leone	quaderno	6	0.7781512503836436
leone	tenda	19	1.2787536009528289
leone	vaso	11	1.041392685158225
maiale	mucca	71	1.8512583487190752
maiale	serpente	10	1.0
maiale	tigre	8	0.9030899869919435
maiale	topo	12	1.0791812460476249
maiale	poltrona	1	0.0
letto	maiale	105	2.0211892990699383
maiale	scopa	20	1.3010299956639813
maiale	sedia	5	0.6989700043360189
camicia	maiale	11	1.041392685158225
armadio	maiale	1	0.0
maiale	pettine	3	0.47712125471966244
giacca	maiale	6	0.7781512503836436
maiale	pennello	9	0.9542425094393249
maiale	spada	8	0.9030899869919435
gomma	maiale	10	1.0
maiale	pastello	0	0
maiale	penna	4	0.6020599913279624
maiale	quaderno	0	0
maiale	tenda	1	0.0
maiale	vaso	3	0.47712125471966244
mucca	serpente	6	0.7781512503836436
mucca	tigre	28	1.4471580313422192
mucca	topo	12	1.0791812460476249
mucca	poltrona	0	0
letto	mucca	56	1.7481880270062005
mucca	scopa	3	0.47712125471966244
mucca	sedia	8	0.9030899869919435
camicia	mucca	4	0.6020599913279624
armadio	mucca	1	0.0
mucca	pettine	0	0
giacca	mucca	8	0.9030899869919435
mucca	pennello	1	0.0
mucca	spada	0	0
gomma	mucca	4	0.6020599913279624
mucca	pastello	4	0.6020599913279624
mucca	penna	2	0.3010299956639812
mucca	quaderno	2	0.3010299956639812
mucca	tenda	3	0.47712125471966244
mucca	vaso	2	0.3010299956639812
serpente	tigre	57	1.7558748556724915
serpente	topo	22	1.3424226808222062
poltrona	serpente	4	0.6020599913279624
letto	serpente	105	2.0211892990699383
scopa	serpente	9	0.9542425094393249
sedia	serpente	4	0.6020599913279624
camicia	serpente	7	0.8450980400142568
armadio	serpente	1	0.0
pettine	serpente	1	0.0
giacca	serpente	7	0.8450980400142568
pennello	serpente	3	0.47712125471966244
serpente	spada	54	1.7323937598229686
gomma	serpente	21	1.3222192947339193
pastello	serpente	2	0.3010299956639812
penna	serpente	5	0.6989700043360189
quaderno	serpente	2	0.3010299956639812
serpente	tenda	9	0.9542425094393249
serpente	vaso	10	1.0
tigre	topo	6	0.7781512503836436
poltrona	tigre	3	0.47712125471966244
letto	tigre	47	1.6720978579357175
scopa	tigre	0	0
sedia	tigre	2	0.3010299956639812
camicia	tigre	1	0.0
armadio	tigre	2	0.3010299956639812
pettine	tigre	0	0
giacca	tigre	2	0.3010299956639812
pennello	tigre	2	0.3010299956639812
spada	tigre	28	1.4471580313422192
gomma	tigre	3	0.47712125471966244
pastello	tigre	1	0.0
penna	tigre	8	0.9030899869919435
quaderno	tigre	2	0.3010299956639812
tenda	tigre	2	0.3010299956639812
tigre	vaso	3	0.47712125471966244
poltrona	topo	5	0.6989700043360189
letto	topo	95	1.9777236052888478
scopa	topo	13	1.1139433523068367
sedia	topo	12	1.0791812460476249
camicia	topo	7	0.8450980400142568
armadio	topo	1	0.0
pettine	topo	2	0.3010299956639812
giacca	topo	10	1.0
pennello	topo	4	0.6020599913279624
spada	topo	6	0.7781512503836436
gomma	topo	6	0.7781512503836436
pastello	topo	3	0.47712125471966244
penna	topo	11	1.041392685158225
quaderno	topo	2	0.3010299956639812
tenda	topo	5	0.6989700043360189
topo	vaso	4	0.6020599913279624
letto	poltrona	2589	3.413132050434872
poltrona	scopa	7	0.8450980400142568
poltrona	sedia	680	2.832508912706236
camicia	poltrona	23	1.3617278360175928
armadio	poltrona	87	1.9395192526186185
pettine	poltrona	1	0.0
giacca	poltrona	40	1.6020599913279625
pennello	poltrona	4	0.6020599913279624
poltrona	spada	6	0.7781512503836436
gomma	poltrona	25	1.3979400086720377
pastello	poltrona	9	0.9542425094393249
penna	poltrona	19	1.2787536009528289
poltrona	quaderno	3	0.47712125471966244
poltrona	tenda	22	1.3424226808222062
poltrona	vaso	12	1.0791812460476249
letto	scopa	217	2.3364597338485296
letto	sedia	1211	3.0831441431430524
camicia	letto	213	2.3283796034387376
armadio	letto	7161	3.854973673726417
letto	pettine	24	1.380211241711606
giacca	letto	104	2.0170333392987803
letto	pennello	62	1.792391689498254
letto	spada	140	2.146128035678238
gomma	letto	124	2.093421685162235
letto	pastello	201	2.303196057420489
letto	penna	224	2.3502480183341627
letto	quaderno	71	1.8512583487190752
letto	tenda	889	2.9489017609702137
letto	vaso	162	2.2095150145426308
scopa	sedia	25	1.3979400086720377
camicia	scopa	8	0.9030899869919435
armadio	scopa	17	1.2304489213782739
pettine	scopa	1	0.0
giacca	scopa	4	0.6020599913279624
pennello	scopa	7	0.8450980400142568
scopa	spada	5	0.6989700043360189
gomma	scopa	79	1.8976270912904414
pastello	scopa	0	0
penna	scopa	6	0.7781512503836436
quaderno	scopa	1	0.0
scopa	tenda	14	1.146128035678238
scopa	vaso	4	0.6020599913279624
camicia	sedia	38	1.5797835966168101
armadio	sedia	111	2.0453229787866576
pettine	sedia	7	0.8450980400142568
giacca	sedia	72	1.8573324964312685
pennello	sedia	10	1.0
sedia	spada	10	1.0
gomma	sedia	49	1.6901960800285136
pastello	sedia	14	1.146128035678238
penna	sedia	33	1.5185139398778875
quaderno	sedia	8	0.9030899869919435
sedia	tenda	59	1.7708520116421442
sedia	vaso	43	1.6334684555795866
armadio	camicia	79	1.8976270912904414
camicia	pettine	0	0
camicia	giacca	1934	3.286456469746983
camicia	pennello	16	1.2041199826559248
camicia	spada	16	1.2041199826559248
camicia	gomma	21	1.3222192947339193
camicia	pastello	54	1.7323937598229686
camicia	penna	19	1.2787536009528289
camicia	quaderno	3	0.47712125471966244
camicia	tenda	10	1.0
camicia	vaso	12	1.0791812460476249
armadio	pettine	0	0
armadio	giacca	62	1.792391689498254
armadio	pennello	6	0.7781512503836436
armadio	spada	5	0.6989700043360189
armadio	gomma	6	0.7781512503836436
armadio	pastello	19	1.2787536009528289
armadio	penna	7	0.8450980400142568
armadio	quaderno	6	0.7781512503836436
armadio	tenda	54	1.7323937598229686
armadio	vaso	20	1.3010299956639813
giacca	pettine	7	0.8450980400142568
pennello	pettine	49	1.6901960800285136
pettine	spada	6	0.7781512503836436
gomma	pettine	9	0.9542425094393249
pastello	pettine	0	0
penna	pettine	5	0.6989700043360189
pettine	quaderno	0	0
pettine	tenda	1	0.0
pettine	vaso	3	0.47712125471966244
giacca	pennello	10	1.0
giacca	spada	10	1.0
giacca	gomma	50	1.6989700043360187
giacca	pastello	50	1.6989700043360187
giacca	penna	42	1.6232492903979006
giacca	quaderno	10	1.0
giacca	tenda	25	1.3979400086720377
giacca	vaso	8	0.9030899869919435
pennello	spada	10	1.0
gomma	pennello	88	1.9444826721501687
pastello	pennello	23	1.3617278360175928
penna	pennello	254	2.404833716619938
pennello	quaderno	9	0.9542425094393249
pennello	tenda	2	0.3010299956639812
pennello	vaso	15	1.1760912590556813
gomma	spada	13	1.1139433523068367
pastello	spada	2	0.3010299956639812
penna	spada	87	1.9395192526186185
quaderno	spada	0	0
spada	tenda	17	1.2304489213782739
spada	vaso	12	1.0791812460476249
gomma	pastello	22	1.3424226808222062
gomma	penna	250	2.3979400086720375
gomma	quaderno	16	1.2041199826559248
gomma	tenda	11	1.041392685158225
gomma	vaso	23	1.3617278360175928
pastello	penna	24	1.380211241711606
pastello	quaderno	5	0.6989700043360189
pastello	tenda	9	0.9542425094393249
pastello	vaso	26	1.414973347970818
penna	quaderno	314	2.496929648073215
penna	tenda	12	1.0791812460476249
penna	vaso	13	1.1139433523068367
quaderno	tenda	7	0.8450980400142568
quaderno	vaso	4	0.6020599913279624
tenda	vaso	21	1.3222192947339193
