word_one	word_two	raw_cooc	log10_cooc
coniglio	penna	0	0
coniglio	quaderno	0	0
coniglio	tenda	1	0.0
coniglio	vaso	0	0
gabbiano	passero	0	0
elefante	gabbiano	0	0
gabbiano	gatto	0	0
gabbiano	leone	0	0
gabbiano	maiale	0	0
gabbiano	mucca	0	0
gabbiano	serpente	0	0
gabbiano	tigre	0	0
gabbiano	topo	0	0
gabbiano	poltrona	0	0
gabbiano	letto	1	0.0
gabbiano	scopa	0	0
gabbiano	sedia	0	0
camicia	gabbiano	0	0
armadio	gabbiano	0	0
gabbiano	pettine	0	0
gabbiano	giacca	0	0
gabbiano	pennello	0	0
gabbiano	spada	0	0
gabbiano	gomma	0	0
gabbiano	pastello	0	0
gabbiano	penna	0	0
gabbiano	quaderno	0	0
gabbiano	tenda	0	0
gabbiano	vaso	0	0
elefante	passero	0	0
gatto	passero	1	0.0
leone	passero	0	0
maiale	passero	0	0
mucca	passero	1	0.0
passero	serpente	0	0
passero	tigre	0	0
passero	topo	0	0
passero	poltrona	0	0
letto	passero	11	1.041392685158225
passero	scopa	0	0
passero	sedia	1	0.0
camicia	passero	0	0
armadio	passero	2	0.3010299956639812
passero	pettine	1	0.0
giacca	passero	2	0.3010299956639812
passero	pennello	0	0
passero	spada	1	0.0
gomma	passero	0	0
passero	pastello	0	0
passero	penna	3	0.47712125471966244
passero	quaderno	2	0.3010299956639812
passero	tenda	0	0
passero	vaso	0	0
elefante	gatto	8	0.9030899869919435
elefante	leone	6	0.7781512503836436
elefante	maiale	1	0.0
elefante	mucca	6	0.7781512503836436
elefante	serpente	11	1.041392685158225
elefante	tigre	4	0.6020599913279624
elefante	topo	18	1.255272505103306
elefante	poltrona	0	0
elefante	letto	3	0.47712125471966244
elefante	scopa	4	0.6020599913279624
elefante	sedia	9	0.9542425094393249
camicia	elefante	1	0.0
armadio	elefante	8	0.9030899869919435
elefante	pettine	0	0
elefante	giacca	0	0
elefante	pennello	0	0
elefante	spada	0	0
elefante	gomma	0	0
elefante	pastello	0	0
elefante	penna	0	0
elefante	quaderno	0	0
elefante	tenda	0	0
elefante	vaso	0	0
gatto	leone	16	1.2041199826559248
gatto	maiale	16	1.2041199826559248
gatto	mucca	34	1.5314789170422551
gatto	serpente	25	1.3979400086720377
gatto	tigre	28	1.4471580313422192
gatto	topo	484	2.6848453616444123
gatto	poltrona	9	0.9542425094393249
gatto	letto	56	1.7481880270062005
gatto	scopa	7	0.8450980400142568
gatto	sedia	5	0.6989700043360189
camicia	gatto	3	0.47712125471966244
armadio	gatto	4	0.6020599913279624
gatto	pettine	0	0
gatto	giacca	7	0.8450980400142568
gatto	pennello	0	0
gatto	spada	3	0.47712125471966244
gatto	gomma	2	0.3010299956639812
gatto	pastello	0	0
gatto	penna	0	0
gatto	quaderno	0	0
gatto	tenda	2	0.3010299956639812
gatto	vaso	1	0.0
leone	maiale	4	0.6020599913279624
leone	mucca	0	0
leone	serpente	22	1.3424226808222062
leone	tigre	38	1.5797835966168101
leone	topo	57	1.7558748556724915
leone	poltrona	0	0
leone	letto	16	1.2041199826559248
leone	scopa	0	0
leone	sedia	2	0.3010299956639812
camicia	leone	0	0
armadio	leone	33	1.5185139398778875
leone	pettine	0	0
giacca	leone	8	0.9030899869919435
leone	pennello	3	0.47712125471966244
leone	spada	2	0.3010299956639812
gomma	leone	0	0
leone	pastello	0	0
leone	penna	0	0
leone	quaderno	0	0
leone	tenda	0	0
leone	vaso	1	0.0
maiale	mucca	73	1.863322860120456
maiale	serpente	4	0.6020599913279624
maiale	tigre	0	0
maiale	topo	7	0.8450980400142568
maiale	poltrona	0	0
letto	maiale	18	1.255272505103306
maiale	scopa	8	0.9030899869919435
maiale	sedia	0	0
camicia	maiale	1	0.0
armadio	maiale	0	0
maiale	pettine	0	0
giacca	maiale	6	0.7781512503836436
maiale	pennello	0	0
maiale	spada	1	0.0
gomma	maiale	0	0
maiale	pastello	0	0
maiale	penna	0	0
maiale	quaderno	0	0
maiale	tenda	2	0.3010299956639812
maiale	vaso	0	0
mucca	serpente	9	0.9542425094393249
mucca	tigre	0	0
mucca	topo	9	0.9542425094393249
mucca	poltrona	0	0
letto	mucca	3	0.47712125471966244
mucca	scopa	0	0
mucca	sedia	0	0
camicia	mucca	1	0.0
armadio	mucca	0	0
mucca	pettine	0	0
giacca	mucca	2	0.3010299956639812
mucca	pennello	0	0
mucca	spada	0	0
gomma	mucca	0	0
mucca	pastello	0	0
mucca	penna	1	0.0
mucca	quaderno	0	0
mucca	tenda	0	0
mucca	vaso	0	0
serpente	tigre	6	0.7781512503836436
serpente	topo	24	1.380211241711606
poltrona	serpente	0	0
letto	serpente	27	1.4313637641589874
scopa	serpente	5	0.6989700043360189
sedia	serpente	4	0.6020599913279624
camicia	serpente	1	0.0
armadio	serpente	0	0
pettine	serpente	0	0
giacca	serpente	9	0.9542425094393249
pennello	serpente	0	0
serpente	spada	15	1.1760912590556813
gomma	serpente	3	0.47712125471966244
pastello	serpente	0	0
penna	serpente	0	0
quaderno	serpente	0	0
serpente	tenda	1	0.0
serpente	vaso	0	0
tigre	topo	1	0.0
poltrona	tigre	0	0
letto	tigre	37	1.568201724066995
scopa	tigre	5	0.6989700043360189
sedia	tigre	0	0
camicia	tigre	0	0
armadio	tigre	3	0.47712125471966244
pettine	tigre	0	0
giacca	tigre	5	0.6989700043360189
pennello	tigre	0	0
spada	tigre	1	0.0
gomma	tigre	0	0
pastello	tigre	0	0
penna	tigre	0	0
quaderno	tigre	0	0
tenda	tigre	1	0.0
tigre	vaso	0	0
poltrona	topo	1	0.0
letto	topo	13	1.1139433523068367
scopa	topo	2	0.3010299956639812
sedia	topo	0	0
camicia	topo	1	0.0
armadio	topo	4	0.6020599913279624
pettine	topo	1	0.0
giacca	topo	8	0.9030899869919435
pennello	topo	0	0
spada	topo	6	0.7781512503836436
gomma	topo	1	0.0
pastello	topo	0	0
penna	topo	0	0
quaderno	topo	0	0
tenda	topo	0	0
topo	vaso	3	0.47712125471966244
letto	poltrona	27	1.4313637641589874
poltrona	scopa	0	0
poltrona	sedia	10	1.0
camicia	poltrona	7	0.8450980400142568
armadio	poltrona	3	0.47712125471966244
pettine	poltrona	0	0
giacca	poltrona	0	0
pennello	poltrona	1	0.0
poltrona	spada	0	0
gomma	poltrona	0	0
pastello	poltrona	0	0
penna	poltrona	3	0.47712125471966244
poltrona	quaderno	0	0
poltrona	tenda	1	0.0
poltrona	vaso	0	0
letto	scopa	29	1.462397997898956
letto	sedia	71	1.8512583487190752
camicia	letto	34	1.5314789170422551
armadio	letto	167	2.2227164711475833
letto	pettine	2	0.3010299956639812
giacca	letto	25	1.3979400086720377
letto	pennello	0	0
letto	spada	29	1.462397997898956
gomma	letto	7	0.8450980400142568
letto	pastello	4	0.6020599913279624
letto	penna	18	1.255272505103306
letto	quaderno	13	1.1139433523068367
letto	tenda	25	1.3979400086720377
letto	vaso	23	1.3617278360175928
scopa	sedia	4	0.6020599913279624
camicia	scopa	0	0
armadio	scopa	7	0.8450980400142568
pettine	scopa	0	0
giacca	scopa	0	0
pennello	scopa	0	0
scopa	spada	1	0.0
gomma	scopa	3	0.47712125471966244
pastello	scopa	0	0
penna	scopa	3	0.47712125471966244
quaderno	scopa	0	0
scopa	tenda	4	0.6020599913279624
scopa	vaso	0	0
camicia	sedia	14	1.146128035678238
armadio	sedia	5	0.6989700043360189
pettine	sedia	0	0
giacca	sedia	24	1.380211241711606
pennello	sedia	0	0
sedia	spada	0	0
gomma	sedia	6	0.7781512503836436
pastello	sedia	0	0
penna	sedia	8	0.9030899869919435
quaderno	sedia	0	0
sedia	tenda	5	0.6989700043360189
sedia	vaso	2	0.3010299956639812
armadio	camicia	21	1.3222192947339193
camicia	pettine	2	0.3010299956639812
camicia	giacca	139	2.143014800254095
camicia	pennello	2	0.3010299956639812
camicia	spada	0	0
camicia	gomma	1	0.0
camicia	pastello	1	0.0
camicia	penna	2	0.3010299956639812
camicia	quaderno	0	0
camicia	tenda	4	0.6020599913279624
camicia	vaso	0	0
armadio	pettine	0	0
armadio	giacca	19	1.2787536009528289
armadio	pennello	1	0.0
armadio	spada	4	0.6020599913279624
armadio	gomma	0	0
armadio	pastello	0	0
armadio	penna	1	0.0
armadio	quaderno	0	0
armadio	tenda	1	0.0
armadio	vaso	0	0
giacca	pettine	0	0
pennello	pettine	0	0
pettine	spada	0	0
gomma	pettine	1	0.0
pastello	pettine	0	0
penna	pettine	1	0.0
pettine	quaderno	0	0
pettine	tenda	0	0
pettine	vaso	0	0
giacca	pennello	7	0.8450980400142568
giacca	spada	2	0.3010299956639812
giacca	gomma	2	0.3010299956639812
giacca	pastello	0	0
giacca	penna	3	0.47712125471966244
giacca	quaderno	0	0
giacca	tenda	5	0.6989700043360189
giacca	vaso	0	0
pennello	spada	3	0.47712125471966244
gomma	pennello	0	0
pastello	pennello	0	0
penna	pennello	5	0.6989700043360189
pennello	quaderno	0	0
pennello	tenda	0	0
pennello	vaso	0	0
gomma	spada	3	0.47712125471966244
pastello	spada	0	0
penna	spada	59	1.7708520116421442
quaderno	spada	0	0
spada	tenda	0	0
spada	vaso	0	0
gomma	pastello	0	0
gomma	penna	0	0
gomma	quaderno	0	0
gomma	tenda	0	0
gomma	vaso	0	0
pastello	penna	0	0
pastello	quaderno	0	0
pastello	tenda	0	0
pastello	vaso	0	0
penna	quaderno	7	0.8450980400142568
penna	tenda	1	0.0
penna	vaso	6	0.7781512503836436
quaderno	tenda	0	0
quaderno	vaso	0	0
tenda	vaso	0	0
