corpus	sentence
itwac	In tedesco esiste la parola " Tonmalerei " che tradotta alla lettera vuol dire " Pittura coi suoni " , come se , maneggiate come un [SEP] pennello [SEP] , le note avessero la possibilità di dipingere paesaggi e realtà d' ogni genere .
itwac	ATTREZZI : Vanga o forca vanga , cesoie , sega , roncola , [SEP] pennello [SEP] , mazza .
itwac	Pennello correttivo al volo Le potenti funzionalità avanzate del nuovo [SEP] Pennello [SEP] correttivo al volo di Photoshop CS 2 consentono di ritoccare le foto con facilità , incluse le immagini a 16 bit .
itwac	Il capitolato d' appalto prevedeva una " Cassa di Carrozza a dieci luoghi comodi in bianco di legname di noce , olmo ed albanello intagliato secondo la mostra con suo Traino lavorato ; oro di zecchino per l' intaglio di detta cassa , con vernice aggiacciata d' oro , e pittura alla greca di [SEP] pennello [SEP] fino alla stessa ; Cristalli n. 8 per detta cassa " .
itwac	tra artisti ke kon un [SEP] pennello [SEP] fanno tutto , e altri ke usano kine , pennelli , righe e squadre , retini CG x dare effetti realistici esasperati ...
itwac	Le mani dello strangolatore ora tengono il [SEP] pennello [SEP] : " Mi piace dipingere , faccio anche dei buoni quadri .
itwac	Per stendere il colore su vaste zone è preferibile un [SEP] pennello [SEP] grande a punta piatta .
itwac	Ricordate : INTERSECA rimuoverà ogni parte del [SEP] pennello [SEP] che non è in contatto con altri pennelli , e DEINTERSECA rimuoverà ogni parte non-visibile del pennello .
itwac	Quando il risultato potrà dirsi soddisfacente , sarà eventualmente possibile effettuare le ultime " spolverate " con un [SEP] pennello [SEP] .
itwac	Pinzette Vasto assortimento di pinzette per tutti gli usi Porta [SEP] Pennelli [SEP] In tessuto , pratico e robusto , con 16 scomparti creati appositamente per ordinare pennelli , scovolini , spazzolini , ecc ...
itwac	A lato della sua attivita' di architetto , nel campo dell' arte , predilige la pittura ad acquerello intesa come espressione immediata di un' emozione visiva e realizzata di getto in forza di un' implicita personale cultura che si ritrova spontaneamente sulla punta del [SEP] pennello [SEP] .
itwac	) ; i violoncelli ( gli archetti sono [SEP] pennelli [SEP] ?
itwac	Questa settimana dovranno ritrovare un po' della loro creatività e , forniti di tele , [SEP] pennelli [SEP] e colori , dipingere copie di ritratti famosi , ma cambiando il volto del quadro con quello di uno degli abitanti della casa .
itwac	Sono la prima cosa che vi capita fra le mani da bambini a scuola , e lasciano molta libertà d' azione , sia per la leggerezza del materiale , molto maneggevole a confronto del [SEP] pennello [SEP] , che per la facilità nel distribuire il colore .
itwac	Ai giovani vincitori pubblicazioni culturali riguardanti la nostra città e cavalletti da pittore così , oltre a raccontare Siena con le parole , la possibilità di cimentarsi con colori e [SEP] pennelli [SEP] .
itwac	Meglio utilizzare un [SEP] pennello [SEP] per ogni colore perché rimangono sempre residui duri a staccarsi .
itwac	Calza a [SEP] pennello [SEP] il detto " l' unione fa la forza " : infatti , quando combattono in gruppo sono avversari da non sottovalutare .
itwac	Così , per diventare un buon fabbricante di [SEP] pennelli [SEP] , si deve per prima cosa vincere una battaglia con sé stessi .
itwac	mi e' piaciuta molto la risposta che hai dato sul problema delle alghe a [SEP] pennello [SEP] a un certo ragazzo !!!
itwac	Una colonna piccola non può reggere un peso grande - Per una parete grande non ci vuole un pennello grande , ci vuole un grande [SEP] Pennello [SEP] ...
itwac	[SEP] pennelli [SEP] e forbici non riescono a stare fermi ...
itwac	Se le carte necessitano di una velatura sia parziale che totale , si prevede che essa venga effettuata con un velo di carta giapponese trasparente ma resistente , con un [SEP] pennello [SEP] morbidissimo e con adesivo reversibile .
itwac	Un fascino che il bosco e la zona umida viceversa mantengono , offrendo come una tela la ricchezza delle forme e degli ambienti affinché il [SEP] pennello [SEP] algido del gelo ricami nuovi tratti e suggestioni .
itwac	Dal [SEP] pennello [SEP] alla pellicola ( itinerario in due incontri ) : in collaborazione con la Fondazione Italiana per la Fotografia , si riflette sul genere iconografico del ritratto in pittura e in fotografia .
itwac	Appoggiamo il filtro su di un panno nero e con vigore spennelliamo il filtro avanti e indietro con il [SEP] pennello [SEP] almeno 250 volte ( 500 volte in totale ) Non ci vuole molto , circa 3 - 4 minuti .
itwac	Commento critico In versione feuilleton la biografia di uno dei [SEP] pennelli [SEP] più ispirati della Belle Epoque .
itwac	Col [SEP] pennello [SEP] sempre inbevuto in continuazione puoi pulire le parti più piccole e nascoste e magari anche le parti verniciate più nascoste come parafango e puntale ad esempio .
itwac	E puoi riprendere la penna in mano , la tastiera , il [SEP] pennello [SEP] .
itwac	Togliere il coppapasta e bagnarci il cestino di pane ottenuto con il brodo di Sgombro aiutandosi con un [SEP] pennello [SEP] .
itwac	Le forme nascono invece dagli strumenti che utilizzo per versare le chimiche sopra la carta ( contagocce , siringhe , [SEP] pennelli [SEP] , spatole , ecc. ) e dai movimenti che imprimo alla carta una volta versate le chimiche .
itwac	Infatti esso è chiuso verso Nord da un [SEP] pennello [SEP] che si diparte dalla conca , e ne riduce la larghezza a 150 m. In corrispondenza del varco è poi prevista la realizzazione di una berma sommersa che sovralza il fondale localmente fino alla quota di  1.0 m s.l.m. In definitiva il varco secondario ha una sezione liquida disponibile alle correnti di marea , valutata rispetto allo 0.0 m s.l.m. , di soli 150 m 2 .
itwac	Grandi applausi , perciò , anche all' inchiostratore Tim Townsend , perchè nei suoi inchiostri , nei suoi [SEP] pennelli [SEP] e nella sua mano deve esserci qualcosa di magico ( avete presente Re Mida ?
itwac	Disegnare gli imprevisti 13 gen 2003 Nonostante il freddo , pattino velocemente da un sito all' altro grazie a Safari , il turbo browser per Mac Os X , e approdo in due luoghi che mi calzano a [SEP] pennello [SEP] : il primo è Design Not Found , ovvero l' arte di collezionare messaggi di errore .
itwac	Per il restauro delle ceramiche è da preferire l' utilizzo di [SEP] pennelli [SEP] di ottima qualità .
itwac	Con [SEP] pennelli [SEP] , solvente per le scritte a vernice spry , carta abrasiva , sono stati puiliti i giochi di legno del giardino , imbrattati con la vernice .
itwac	Molti si stabiliscono qui , vivono in piccole fattorie tra galline e [SEP] pennelli [SEP] , espongono in strada un cartello che invita a entrare nei vecchi magazzini e nelle stalle dove hanno sistemato rustici atelier .
itwac	La posa può essere effettuata con l' ausilio di [SEP] pennelli [SEP] e rulli , oppure a spruzzo ( la scelta sarà fatta in base alla geometria e alle dimensioni delle superfici ) .
itwac	Così come nei timbri e nelle modalità d' esecuzione risuona l' arte del Gagaku , la musica tradizionale di corte ; e nel suono che cambia nel tempo , nel tratto dei glissando , si materializza la traccia dello " sho " , il [SEP] pennello [SEP] usato nella calligrafia .
itwac	Scuole di disegno frequentate : nessuna scuola specifica di fumetto Tecniche utilizzate : sfumature con tratteggio a china e a [SEP] pennello [SEP] o con china diluita Fumetti realizzati : Il giudizio di Giuda ( 2003 ) , altri lavori precedenti per un totale di 126 tavole dalla fine del 2001 Maxx : Innanzitutto grazie per aver risposto a questa nostra iniziativa e diamo il via a questa intervista che servirà per farti conoscere meglio ai nostri lettori e che comprenderà le stesse domande per tutti gli autori che parteciperanno a questa iniziativa .
itwac	foto d' epoca o di vita vissuta , cavalletti e tanti [SEP] pennelli [SEP] ( ci si stupisce sempre , e curiosamente , di trovare così tanti pennelli da un pittore ) .
itwac	col [SEP] pennello [SEP] , Pinocchio a teatro , Pinocchio in biblioteca " Concorso nazionale " Monumento a Carlo Lorenzini " per studenti ...
itwac	Deve essere la testa del cliente a girare e non il [SEP] pennello [SEP] !
itwac	Il laboratorio " Dal [SEP] pennello [SEP] alla pellicola " , in collaborazione con la Fondazione Pietro Accorsi che affronta il tema dell' identità attraverso il ritratto pittorico e fotografico .
itwac	Porto colori e [SEP] pennelli [SEP] e mi ritemprerò lontano da tutti " .
itwac	Ad esempio puoi dare un colpo di [SEP] pennello [SEP] su tutto il tuo tracciato di lavoro .
itwac	- Perché tanto all' innamorato respinto che al geloso , a quello dimenticato come a quello lontano , io offro quelle che gli si adattano , e che gli andranno a [SEP] pennello [SEP] .
itwac	Abbiamo anche registrato una gran canzone di Todd Rundgren , â   Couldnâ  TMt I just tell youâ   , che calzava a [SEP] pennello [SEP] alla band .
itwac	, ansa , dire , adnkronos , tutti impastati a [SEP] pennello [SEP] per coprire il bucone nella paginona .
itwac	Utensili e recipienti per il governo della casa o la cucina ( nè in metalli preziosi , nè in placcato ) ; pettini e spugne ; spazzole ( ad eccezione dei [SEP] pennelli [SEP] ) ; materiali per la fabbricazione di spazzole ; materiali per pulizia ; paglia di ferro ; vetro grezzo o semilavorato ( tranne il vetro da costruzione ) ; vetreria , porcellana e maiolica non comprese in altre classi .
itwac	Nel '72 , dopo aver studiato Pop Art sotto la guida di Richard Hamilton , ripone il [SEP] pennello [SEP] per darsi alla musica : la sua opera d' arte si chiama Roxy Music , band del tutto anomala per quegli anni legati al Progressive dei Genesis e di Emerson , Lake & Palmer ; una tempesta perfetta di rock ' n' roll , elettronica sperimentale , suggestioni brechtiane e soffusi decadentismi .
itwac	Calca le passerelle da circa 5 anni , dai tempi della scuola in South Carolina , il suo futuro è legato a un [SEP] pennello [SEP] .
itwac	Selezionare lo strumento pennello e cambiare il [SEP] pennello [SEP] da aerografo a pennello artistico : tipo pennello ' Ghirigoro ' .
itwac	ma penso che se mi trovo alla grande con questa allora quando passo a WACOM ?!!??! Vi faccio una domanda , avete settato ammodo le vostre penne e [SEP] pennelli [SEP] e usato i SOFTWARE giusti , senzibili aa pressione !?!??!?! Il mio parere è : insistete e poi vi ci esalterete come dei bastardi !!!!!!!!! WOAHHHHHHHHHHHHHHH !!!! - naturalmente è solo ma mia opinione questa : wink :
itwac	" Momenti " che si accendono in punta di [SEP] pennello [SEP] con le nuances del giallo e del verde .
itwac	) pretesto a un tempo per lo sfoggio della " bella pittura " e per dar corso col [SEP] pennello [SEP] alle inclinazioni sessuali del prete pittore .
itwac	Metodo di cottura : cuocere in forno , gratinare Utensili : teglia , [SEP] pennello [SEP] , mestolo , ciotola , spatola , formaggera .
itwac	Lei parla con orgoglio della biblioteca , della tv ( « era molto importante averne una » ) , del videoregistratore che pochi giorni fa ha consentito a tutti di vedere « La notte delle matite spezzate » , dei [SEP] pennelli [SEP] con i colori per parlare alla città : « Gli altri gruppi di piqueteros copiano i graffiti che si leggono a Buenos Aires o a Rosario , noi invece abbiamo le nostre , ogni lotta ha un linguaggio diverso » .
itwac	9 agosto - RAIDUE - 14.50 771 programmi sottotitolati ---------------------------------------- pagina 773/7 ALLA MATTINA TOTO' , EVA E IL [SEP] PENNELLO [SEP] PROIBITO Regia di Steno con Totò e M .
itwac	" , " Per essere sincera avrei un appuntamento , un corso di pittura , non posso mancare , stasera ho proprio voglia di usare un [SEP] pennello [SEP] , con un pennello in mano mi posso realizzare !
itwac	Noi crediamo perciò che oggi sia arrivato il momento di cambiare direzione , alla luce di studi e progetti alternativi , che dimostrano di essere efficaci e soprattutto reversibili , graduali e sperimentali , come previsto dalle Leggi Speciali - quali rialzi dei fondali con tecniche morbide ( e non con pietrame sul fondale lagunare così come proposto alle bocche di porto dal Magistrato alle Acque ) , [SEP] pennelli [SEP] e bacini autoaffondanti removibili .
itwac	Sam posa il [SEP] pennello [SEP] .
itwac	La verità è che non solo quello che si mette ´ sulla ´ testa , ma anche quello che si mette ´ in ´ testa , alla fine gli va a [SEP] pennello [SEP] .
itwac	La definizione che più calza a [SEP] pennello [SEP] è quella di " una comunità di persone che sa usare Internet in maniera intelligente " .
itwac	Come un dio crudele , anche qui Pirandello plasma i suoi personaggi , dipingendone i tratti con il [SEP] pennello [SEP] del grottesco , né pare troppo buono con il lettore , che avvia sbalordito al finale .
itwac	( G. Guida ) Il Gravina si avvale di una tavolozza ricca e di una pennellata , ora robusta , ora quasi timida e trasparente per comunicare , a chi guarda i suoi dipinti , quelle emozioni che egli stesso prova nel momento in cui si accinge ad impugnare il [SEP] pennello [SEP] ed a mescolare i colori con rara maestria .
itwac	Allora ella si mise a sedere , tolse il piede dal pesante zoccolo e l' infilo' nella scarpetta : le stava a [SEP] pennello [SEP] .
itwac	Dapprima eliminare grossolanamente lo sfondo con un [SEP] pennello [SEP] dello strumento gomma che cancelli a fondo .
itwac	bene , ora sempre la stessa vasca presenta un' altro tipo di alghe , sembrano [SEP] pennello [SEP] , ma verdi chiaro , in ogni caso sono a ciuffetti di circa 5 mm e sono esclusivamente sui tronchi .
itwac	Capirei se dicessero i [SEP] pennelli [SEP] , i colori , l' acquaragia - le cose che adoperano - , ma no , questa gente parla difficile solo per gusto , e succede che di certe parole nessuno sa il senso , c' è sempre un altro che un bel momento si mette a litigare , dice che no , vuol dir così , cambia tutto .
itwac	) a pasticciare quà e là con i [SEP] pennelli [SEP] , proprio GRAZIE a questo forum e a TUTTI QUANTI VOI .
itwac	Sarà un lavoro di molte ore e quando sarà terminato , prima che i colori si asciughino , passerò un [SEP] pennello [SEP] più largo , bagnato di acqua , su tutto quanto , cercando di " sbaffare " il disegno in modo tale da rendere visibile il movimento delle onde .
itwac	Stendere con cura il primo strato di tessuto all' interno dello stampo , impregnare abbondantemente la fibra con la miscela , picchiettando con un [SEP] pennello [SEP] per far uscire le bolle d' aria , ( questa operazione può essere agevolata dall' uso di un asciugacapelli per scaldare la resina e quindi renderla più liquida ) .
itwac	con un colore e poi stendere la vernice screpolante , ridipingere con un colore a contrasto , passando il [SEP] pennello [SEP] in ...
itwac	Aggiungere qui e là come serve , su un nuovo livello , tratti di [SEP] pennello [SEP] ' sudiciume ' ( = pioggia di punti di misure diverse sparsi alla rinfusa ) , in colore nero 10 % .
itwac	Il libro da colorare : il barattolo con i [SEP] pennelli [SEP] permette di fare un sacco di cose ...
itwac	Questa circostanza si offre opportunamente e per presentare brevemente alcuni esempi : il duo " Cioffi " , Maria e Lucia , ( organo e voce ) , rispecchiano a [SEP] pennello [SEP] questa passione per la musica leggera .
itwac	Si fa [SEP] pennello [SEP] .
itwac	[SEP] Pennelli [SEP] : fini , fini e fini ...
itwac	Sono io quel bicchiere trasparente vuoto a perdere da riempire e svuotare per l' infinita sete della storia Sarò io quella croce senza nome seminata nella terra tra miliardi di anonimi nel sogno per una lotteria di reperti per la carezza di un [SEP] pennello [SEP] poi tra la luce di una bacheca per non finire in una colata di cemento sotto i vizi dei vivi per un palazzo che non può interrompere il progresso nel silenzioso imperturbabile lento cammino ...
itwac	Seguendo il tutorial tecnico Rendere disponibili i pennelli in PSP 8 scompatta il file del [SEP] Pennello [SEP] e importalo in PSP per poterlo utilizzare nel tutorial .
itwac	Cordialità , Archangel Inviato da : invisiblecakedettainvy il 19 novembre 2004 , 08:47 classica ultra consumista materialista , come mi calza a [SEP] pennello [SEP] , quasi come le mie ultime Manolo ' s. comunque credo sia proprio lo scolo nero a non aver neppure sfiorato quello che ci passa per la testa , ma in fondo chisenefrega .
itwac	E allorché ho disegnato tutto questo , guardo di nuovo alla mappa e mi rendo conto che essa è incompleta , perché non contiene l' intero quadro : i miei ultimi colpi di [SEP] pennello [SEP] non sono contenuti nella mappa , e così io debbo andare avanti , e avanti ancora , e ancora ...
itwac	Lo farà avvalendosi di strumenti a lui congeniali come la matita e il [SEP] pennello [SEP] , comunque prigioniero dell' ansia di chi sente dentro di sé di non avere molti giorni da spendere e , allo stesso tempo , invece , ancora molte cose da dire , molti soggetti da ritrarre , molti uomini a cui " tirare fuori le budella " , il marcio che ne occulta e ne svilisce la dignità spesso calpestata .
itwac	( Sulla tematica del ripristino delle lacune vedi " Il Ritocco Pittorico " ndr ) Nel caso la superficie abbia delle macchie circolari di colore biancastro o aloni , possono significare l' attacco da parte di microorganismi ( muffe ) a cui bisognerà far fronte con dei biocidi , dati a [SEP] pennello [SEP] o vaporizzati in modo da eliminare le spore ; dei puntini neri , di piccole dimensioni non sono altro che escrementi di insetti che si elimineranno a bisturi , localmente .
itwac	Se certo i fasti celebrati da Giacomo Casa in villa Revedin attraggono il suo giovane spirito artistico , alla luce di alcuni capolavori forgiati dal suo [SEP] pennello [SEP] negli anni della maturità artistica , vien oggi facile pensare a come lui in cuor suo si senta da subito idealmente più vicino alla grande tradizione pittorica veneta del Cinquecento , quella della raffinata poesia del conterraneo Giorgione , della possente forza espressiva del cadorino Tiziano e del pastorale realismo bassanesco della scuola dapontiana ( o , come filtra dalla lettura degli affreschi , della gloriosa tradizione pittorica veneta del Settecento , in special modo quella tiepolesca ) .
itwac	L' esempio del cellulare , a tal proposito , calzava a [SEP] pennello [SEP] .
itwac	cmq ho trovato una penna usa e getta con una punta di gomma ( ??? ) che si snoda quasi come un [SEP] pennello [SEP] ma , come hai detto tu copre molto poco ...
itwac	( posa il [SEP] pennello [SEP] che aveva usato fino a quel momento e prende il rasoio , lo affila sulla strappa e incomincia a radere la barba ) ARTURO : - Allora Rabbie ' ?
itwac	Le icone d' altare furono affidate ai migliori [SEP] pennelli [SEP] del Seicento napoletano .
itwac	Siete all' università , parlate con il professore di tutto e alla fine esaminate la lattina vicino al vostro collega , usate il [SEP] pennello [SEP] per prelevare le impronte digitali e tornate al laboratorio , provate a cercarle con il computer e poi tornate a parlare con Jack .
itwac	" E così , ormai un anno da questo nostro primo scambio d' esperienze , eccoci finalmente qua insieme a scegliere su quale spot calare le zavorre che ancorano al fondale le nostre boe ; visti i risultati della volta scorsa non ci fu difficile individuare una zona del fiume adatta alla nostra sessione notturna : un lungo [SEP] pennello [SEP] posto sul lato destro del fiume , deviava , eseguendo alla perfezione il compito assegnatogli , la corrente verso sinistra , creando così al suo interno un vasto e profondo lago , con acqua molto limpida perché più decantata , separato dal grosso del fiume da una leggera " schiena d' asino " del fondale sabbioso , che faceva salire il fondo a 3 - 4 metri .
itwac	Ora premete il tasto INTERSECT e il vostro [SEP] pennello [SEP] rosso dovrebbe riplasmarsi attorno alla forma della sporgenza .
itwac	La teoria artistica cinese analizza la facoltà di esprimere di [SEP] pennello [SEP] e inchiostro mediante l' assenza .
itwac	Ultimam però c' è una persona a cui calza a [SEP] pennello [SEP] la tua descrizione , che bazzica in quella sbrindellata compagnia che frequento da qualche mese e che ...
itwac	a me quel nome piaceva e calzava a [SEP] pennello [SEP] , perche' io mi sentivo Lu ' , che in fondo , presuntuosamente ho sempre associato a " Luce " .
itwac	Con tutto quello ke hai passato , vissuto , perkè sta di fatto ke hai vissuto esperienze sia negative ke positive ti si addice a [SEP] pennello [SEP] la cosidetta definizione : " albatro in gabbia " .
itwac	E' questo il ruolo nel quale Tonino Gottarelli , poeta con le parole e con i [SEP] pennelli [SEP] , riconosce la propria identità di pittore , individuando in essa il senso più autentico della propria arte .
itwac	Vai su Modifica Incolla come nuova selezione e posiziona il [SEP] pennello [SEP] accanto alla prima lettera : Disattiva il Livello 4 , riattiva e seleziona il Livello 5 e posiziona il pennello oltre la prima lettera .
itwac	Facendo doppio clic sul pulsante Copia formato , il puntatore del mouse continua a mantenere la forma di un [SEP] pennello [SEP] anche dopo che è stato rilasciato il pulsante .
itwac	Vanna Vinci , che collabora con Kappa , Star Comics e Bonelli , è un' autrice alla continua ricerca di segni che , messo da parte il [SEP] pennello [SEP] , decifra con un tratto asciutto e nervoso .
itwac	Ognuno nella propria casa , ha già sperimentato il riutilizzo di un vecchio mobile o di una cassapanca dimenticata in soffitta , trasformati a nuovo con vernici , [SEP] pennelli [SEP] e un tocco di fantasia .
itwac	Gli studiosi cinesi credono che il pennello ( máob & # 301 ;) in questo periodo venisse già usato ; sfortunatamente , i materiali sui quali veniva impiegato il [SEP] pennello [SEP] erano per la maggior parte deperibili e così a noi sono giunti solo pochissimi esempi di reale scrittura col pennello .
itwac	E' questo un dolce ritornello Che calza qui proprio a [SEP] pennello [SEP] Per queste belle signorine Qui venute ad ascoltar ...
itwac	Fascio , [SEP] pennello [SEP] e raggio luminoso .
itwac	Pochi minuti colorati , poche passate di un [SEP] pennello [SEP] dorato e una sola tinta sfumata popola il paesaggio al tramonto : la magica e scintillante vernice del sole color fuoco pittore .
itwac	A piccoli colpi di [SEP] pennello [SEP] , con un' arte simile a quella dei macchiaioli , per interderci .
itwac	Il cel-shading era ancora una tecnica pionieristica nel colorato mondo videoludico ( Jet Grind Radio di SEGA uscì su Dreamcast lo stesso anno ) e ricreava a [SEP] pennello [SEP] l' atmosfera del laserdisc originale .
itwac	1 Timagora , Parrasio , Polignoto , Protogene , Timante , Apollodoro , Apelle , più di tutti questi noto , e Zeusi , e gli altri ch ' a quei tempi foro ; di quai la fama ( mal grado di Cloto , che spinse i corpi e dipoi l' opre loro ) sempre starà , fin che si legga e scriva , mercé degli scrittori , al mondo viva : 2 e quei che furo a ' nostri dì , o sono ora , Leonardo , Andrea Mantegna , Gian Bellino , duo Dossi , e quel ch ' a par sculpe e colora , Michel , più che mortale , angel divino ; Bastiano , Rafael , Tizian , ch ' onora non men Cador , che quei Venezia e Urbino ; e gli altri di cui tal l' opra si vede , qual de la prisca età si legge e crede : 3 questi che noi veggiàn pittori , e quelli che già mille e mill ' anni in pregio furo , le cose che son state , coi [SEP] pennelli [SEP] fatt ' hanno , altri su l' asse , altri sul muro .
itwac	Hai ragione e trovo le tue osservazioni cadermi proprio a [SEP] pennello [SEP] ( dalle nostre parti si dice a FAGIOLO ) su quanto io sto elaborando in questi ultimi giorni .
itwac	Io inchiostro solo a [SEP] pennello [SEP] ( e pennarelli per tirare le linee ) , il pennino nn l' ho mai digerito :( ( troppo duro ) .
itwac	Nel 1990 il Parlamento approvò la prima vera legge sulle televisioni : la versione finale sembrava fatta a [SEP] pennello [SEP] per gli interessi di Berlusconi .
