corpus	sentence
itwac	" Il Bretone si terse col dorso della mano destra , villosa come quella d' una [SEP] scimmia [SEP] , il sudore che gli inondava la fronte , poi fece un gesto di disperazione .
itwac	 Le gesta giudiziarie di Silvio  Divinita precristiane simili a Cristo  Una mia inchiesta sui prestiti personali --------------------------------- Dati dal 2 Aprile 2005 statistiche gratuite --------------------------------- --------------------------------- SEZIONE LINKS Impegno nel sociale e dintorni : Azioneaiuto Emergency sosdirittiumani.it Amnesty Italia Amref Italia Peace Reporter Antimafiaduemila Informazione e dintorni : La Repubblica Corriere della Sera Ansa.it Il Manifesto Il Blog di Beppe Grillo LE GUERRE NEL MONDO Altri links : Le mie foto meteo Download.com Scienzeemisteri.it Unione degli atei e degli agnostici razionalisti Archiviokubrick.it Filosofico.net ilmeteo.it Wikipedia Fisica / Mente Blogs amici : Clerofobia La [SEP] Scimmia [SEP] Pittrice Boicottare le multinazionali Sport : Tuttobiciweb.it Inter.it ilpalermocalcio.it --------------------------------- blog-news --------------------------------- L' INDIMENTICABILE PIRATA IL GENIO del cinema --------------------------------- LA MIA ATTUALE TOP 5 --------------------------------- IL MIO FILM --------------------------------- ALCUNI GENI DELLA MUSICA che stimo particolarmente Phil Elvrum Tom Verlaine Ray Davies Tom Yorke Ian Curtis Robert Fripp Tim Buckley Nick Drake Dave Pajo --------------------------------- I MIEI PAGLIACCI PREFERITI --------------------------------- --------------------------------- COMUNICAZIONI VARIE ED EVENTUALI : 1 .
itwac	Alla fine arrivano i monaci addobbati con tanti colori e , sulla faccia , maschere da [SEP] scimmie [SEP] di quelle col culo pelato .
itwac	La  camminata del potere ' insegnata da Don Juan a Castaneda è solo una forma del camminare primordiale : gambe leggermente flesse e ginocchia sciolte , non rigide , un po' come le [SEP] scimmie [SEP] ; occhi semiaperti , quanto basta per avere uno sguardo non focalizzato ma vigile ,  periferico ' ; andatura che a poco a poco diventa inconscia , una semitrance .
itwac	Gli elefanti delle foreste gremiscono il letto del fiume nel senso letterale del termine , mentre [SEP] scimmie [SEP] molto sfrontate e loquaci accompagneranno il vostro viaggio saltando tra le cime degli alberi e la sera sarete certamente intrattenuti da una moltitudine di pappagalli .
itwac	L' Homo abilis , comparso circa 2,4 milioni di anni fa , è la prima specie nota a mostrare tratti del cranio tipicamente umani , pur conservando nel fisico le sembianze di una [SEP] scimmia [SEP] .
itwac	Le [SEP] scimmie [SEP] che lo idolatrano e il vecchio che gli si rivolge come in preghiera o supplica .
itwac	' ' Ma non e' comunque senza connessione con gli animali , perche' lui ( Schumacher ) ha firmato per noi una lettera contro gli esperimenti sulle [SEP] scimmie [SEP] in Germania ' ' , ha precisato .
itwac	Fremevo come una [SEP] scimmia [SEP] ebete perché pensavo alla mole immensa di lavoro che stavo lasciando indietro per parlare con questi specialisti della perdita di tempo .
itwac	Per il momento questo strano vaccino è stato usato solo sulle [SEP] scimmie [SEP] , ma gli scienziati sono convinti che se riusciranno a creare delle capre trasgeniche potranno salvare molte persone .
itwac	Torniamo al nostro percorso nella foresta , tra grida di [SEP] scimmie [SEP] urlatrici e canti di uccelli , avvolti nel dolce aroma di questa jungla .
itwac	La danza della Gru e della [SEP] Scimmia [SEP] , commenta Kaji .
itwac	Tu esprimi termini tecnici e scentifici delle sostanze stupefacenti , io vado terra terra , parlo di " [SEP] scimmia [SEP] " ( quella che ti balla dentro quando l' ausefazione ha raggiunto limiti insopportabili ) parlo di molle,piste,ecc.ecc. ma la sostanza è sempre quella ...
itwac	Come possono piacervi le [SEP] scimmie [SEP] ?
itwac	Il nostro spirito è complicato , difficile da dirigere , agile come una [SEP] scimmia [SEP] .
itwac	da Riccardo trovi un ricco speciale su " Il pianeta delle [SEP] scimmie [SEP] " , cone la scheda film , la recensione , gli sfondi , i trailers , le foto : www.filmup.com/speciale/pianetadellescimmie 31/10/01 da fanny Carissimo PJ ti consiglio il sito www.film.it trovi tantissime fotos e disegni dei costumi e della produzione del film .
itwac	Le [SEP] scimmie [SEP] che vivono sulla terra , infatti , sono più antropomorfe e soprattutto più tecnicamente evolute dei loro cugini sugli alberi .
itwac	La rivista scientifica " Nature " ha pubblicato uno studio condotto sulle [SEP] scimmie [SEP] macaco dagli scienziati della Facoltà di Medicina dell' Università del Texas sulla percezione dei colori .
itwac	ciao mi chiamo antonia , e da quando sono nata , ho la passione delle [SEP] scimmia [SEP] .
itwac	Per risalire al grado di parentela fra l' uomo e le altre [SEP] scimmie [SEP] , l' équipe ha confrontato fra loro le sequenze di 97 geni attivi , che esprimono proteine funzionanti .
itwac	( 7 Luglio 2005 ) L' esercito delle 12 [SEP] scimmie [SEP] : loggia massonica ecologista Il film di terry gilliam , appartenente al genere surreale , rappresenta uno storico tentativo nell' arte cinematografica , di illustrare quali possono essere le conseguenze dell' influenza esercitata dal fenomeno massonico sulla società .
itwac	A suo tempo comunque il successo , quanto meno commerciale , ha portato a vari sequel : " La Conquista del Pianeta delle Scimmie " , " Fuga dal Pianeta delle Scimmie " , " Sotto il Pianeta delle Scimmie " , " Battaglia per il Pianeta delle [SEP] Scimmie [SEP] " e ad una serie di telefilm ( Ritorno al Pianeta delle Scimmie " .
itwac	La [SEP] scimmia [SEP] puo' a volte essere estremamente egoista e vanitosa ed e' capace di diventare alquanto invidiosa quando qualcuno che la circonda riesce a ottenere qualcosa che lei non possiede .
itwac	Il primo giorno il dottor Juán Gines de Supélveda , erudito umanista , che sosteneva giusto combattere gli indios e schiavizzarli , riassume così la sua posizione : " come i bambini sono inferiori agli adulti , le donne agli uomini , le [SEP] scimmie [SEP] agli esseri umani , così gli indios sono naturalmente inferiori agli spagnoli " .
itwac	Allora le [SEP] scimmie [SEP] si gratteranno la testa , cominiceranno ad ululuare a sbraitare , ma non c' e' nessuna speranza che capiscano perche' .
itwac	Un tipo di [SEP] scimmia [SEP] !
itwac	Benedetti , Giusto - La scimmia / Giusto Benedetti - Torino : Societa editrice internazionale , 1979 Bloom , Steve - Elogio dei primati - Koln : Konemann , c 1999 Boorer , Michael - La vita delle scimmie - Milano : A. Mondadori , 1978 Chagas , Carlos - Ricerche recenti su l' evoluzione dei primati , Milano : Jaka book , 1986 Chance , Michael R. A. - La vita sociale delle scimmie : gruppi sociali di scimmie , antropoidi e uomini / Michael R. A. Chance , Clifford J. Jolly - Milano : Garzanti , 1972 Chiarelli , Brunetto - Origine della socialita umana - Firenze : Vallecchi , [ 1976 ] Daturi , Augusta - Le scimmie / Augusta Daturi , Franco Pustorino - Milano - 1978 Eldredge Niles ; Tattersall Ian : I miti dell' evoluzione umana , Bollati Boringhieri Fossey , Dian : Gorilla nella nebbia , Einaudi Fouts , Roger - La scuola delle scimmie : come ho insegnato a parlare a Washoe / Roger Fouts ; con Stephen Tukel Mills - Milano : Mondadori , 1999 Goodall , Jane - Il popolo degli scimpanze : 30 anni di osservazioni nella giungla di Gombe - Milano : Rizzoli , 1991 Hinde , Robert A. - Le basi biologiche del comportamento sociale umano : studiare gli animali per comprendere l' uomo / Robert A. Hinde - Bologna : Zanichelli , 1979 Jahme , Carole - La bella e le bestie : la donna , le scimmie e l' evoluzione - Milano : La tartaruga , [ 2000 ] Lindbergh , Alika - Scimmie come noi : vita con le [SEP] scimmie [SEP] urlatrici - traduzione di Emilio Carizzoni - Milano - 1977 Marks Jonathan : Cosa significa essere scimpanzé al 98 % - Feltrinelli - 2003 - 20 E Napier , Prue - Le scimmie / illustrazioni di David Nockels - Milano : A. Mondadori , 1972 Palagi , Elisabetta - La galleria dei primati - Pisa : ETS , [ 1998 ] Patterson , Francine - L' educazione di Koko / Francine Patterson e Eugene Linden ; introduzione di Danilo Mainardi ; traduzione di Gabriella Ernesti - Milano : A. Mondadori , 1984 Redmond , Ian - Le scimmie - Novara - [ 1996 ] Sapolsky Robert M. : Diario di un uomo scimmia .
itwac	In realtà le immagini della pagina mirano a cancellare le differenze razziali e suggerisce che , in fondo , nilotici , etiopi e [SEP] scimmie [SEP] sono tutti eguali.(M.M. ) Pigri e sporchi gli africani sono da educare , al limite con la forza , al fine di farli entrare con successo nella storia .
itwac	" " No - disse Leo  devo prima fare una cosa " s  incamminarono verso gli alberi delle [SEP] scimmie [SEP] , Leo ruggì con molta veemenza e una scimmietta con il cappello con la visiera si precipitò " di di ditemi sire eccomi , sono pronta , dove devo andare , cosa devo fare che cosa devo dire eh ?
itwac	non dimentichiamo ke anke noi un tempo eravamo [SEP] scimmie [SEP] !
itwac	BARBARA ENSOLI Ricercatrice e direttrice del reparto Aids al dipartimento di malattie infettive , parassitarie e immunomediate dell' Istituto superiore di Sanità , ha sperimentato un vaccino contro l' Aids risultato efficace sulle [SEP] scimmie [SEP] FERNANDO AIUTI Ex maestro della Ensoli , è ordinario di medicina interna , allergologia e immunologia clinica e direttore della scuola di specializzazione in allergologia e immunologia a " La Sapienza " di Roma .
itwac	= = = = = = = SCIMMIE = = = = = = = New Scientist annuncia la scoperta di una primatologa inglese " Secondo la gente del posto riescono a uccidere i leoni " Congo , ecco le scimmie giganti sono carnivore e alte due metri Ancora mistero su questi animali , aggressivi e calcolatori di CRISTINA NADOTTI Le nuove [SEP] scimmie [SEP] sono simili ai gorilla www.repubblica.it/2004/j/sezioni/scienza a.html ROMA - Se la scoperta sarà provata si tratterà di una delle maggiori del secolo in questo campo .
itwac	Una talpa sull' orlo dell' avvelenamento , un orso annoiato , cammelli timidi , un furetto dispettoso , un pavone vanitoso , una [SEP] scimmia [SEP] ballerina .
itwac	" I due nordisti protagonisti dei disordini di Vicksburg , nei quali sono morti gli onesti lavoratori bianchi e molte [SEP] scimmie [SEP] nere sono riuscite a fuggire dalla piantagione di Mr Stowe , sono tornati .
itwac	Dobbiamo soprattutto a un autore , G. Ricaurte , una serie di contributi successivi , con cui si è giunti alla dimostrazione che l' ecstasy ha una sua peculiarità biochimica , nel senso che , anche se somministrata per pochi giorni , è capace di depletare selettivamente e persistentemente ( anche fino alla distanza di 7 anni ) i neuroni degli animali da esperimento ( dai ratti fino alle [SEP] scimmie [SEP] ) di quel particolare mediatore che si chiama 5 Ht o serotonina ( scoperta dal farmacologo italiano Erspamer ) .
itwac	me lo immagino il vostro aspetto : il solito cervellone da secchione coglione , capelli che nevicano di forfora e pulci , occhiali alla harry potter , strabici pieni di cispa , denti gialli con alito di vacca morta , curvi come le [SEP] scimmie [SEP] , mani programmate per battere la tastiera e nel frattempo ci sbavate sopra incantati davanti al computer , puzzate di testicoli , avete la lebbra e l' unico modo per essere conosciuto è sfigheggiare in siti stupidi come questi scrivendo puttanate su quelli che non mettono bene le punteggiature !!!
itwac	insomma se fossi una [SEP] scimmia [SEP] non saprei disegnare .
itwac	come [SEP] scimmie [SEP] col grembiule " ( sic !
itwac	Delfini , cani e [SEP] scimmie [SEP] addestrati per combattere il nemico .
itwac	Leggi commenti ( 0 ) Permalink 02/07/2005 17:33 i cinesi ci restituiranno un po' di dignità Canale : Generale , Autore : ncicocordola non mi piace berlusconi , non i piacciono quelli a cui non piace berlusconi , eccetto me , non mi piace avere sempre il conto in rosso , il serbatoio in rosso , la spia rossa accesa che mi ricorda qualcosa che ha a che fare col kgb , e tutto questo potrebbe avere a che fare col rosso del mio culo come quello di certe [SEP] scimmie [SEP] dello zoosafari , ma quelle almeno lo scelgono loro di avercelo così , io invece non lo scelgo , è proprio così , cioè , questo ragionamento mi fa venire in mente una frase illuminante detta da un mio ex collega di lavoro che licenziandosi per andarsene in brasile a scopare fino farsi venire l' aids disse " i cazzi cambiano , ma i culi sono sempre gli stessi " , sembra proprio l' immagine del potere italia , che se non sei figlio di , parente di , amico di , sembra quasi che tutti ti considerino un subnormale , specialmente i subnormali , per cui devi farti furbo e associarti , p 2 , circolo velico , arcigay , associazione italia cuba , rotary club , ordine degli avvocati , dei commercialisti , degli architetti , degli psicanalisti , fa niente se poi costruiscono case abusive per contrabbandieri , danno consulenze psicologiche tutte sballate per cui uno poi si suicida , fanno assolvere stupratori di bambini purchè , ovviamente associati , l' italia mi sembra un immenso e immarcscibile ancient regime dove da secoli non cambia niente , i ricchi fanno ancora piùsoldi e i poveri si sgozzano traloro per la sdraio meglio posizionata sulla spiaggia di rimini dove guardano in lontananza col binocolo passare gli yacht dei ricchi che fanno soldi persino mentre prendono il sole in topless , certi che i loro giornali pubblichano le loro foto .
itwac	Gli studiosi fanno sapere che le prove cliniche effettuate finora sugli animali ( [SEP] scimmie [SEP] in particolare ) hanno dato ottimi risultati garantendo , dopo la somministrazione di una sola dose , l' immunità contro la terribile febbre virale .
itwac	Ritengo che sia stato molto saggio da parte loro non separare i libri per adulti da quelli per bambini , per cui all' età di dieci anni i miei preferiti erano : Alice nel paese delle meraviglie , Il circolo Pickwick , Tarzan il re delle [SEP] scimmie [SEP] e I tre moschettieri .
itwac	" XII scena personaggi : DOREMI ' che spia , FASOLLA ' a letto immobile , Regina , [SEP] scimmia [SEP] .
itwac	Spostarono la cortina vegetale , levarono i macigni che ostruivano l' entrata e passarono nel magazzino , dove si trovavano Sciancatello , le due [SEP] scimmie [SEP] , i babirussa e gli uccelli .
itwac	Un gruppo di animalisti durante un' azione contro uno dei vari laboratori-lager libera delle [SEP] scimmie [SEP] infettate da un virus sconosciuto che si dimostrerà ben più pericoloso di quanto pensassero .
itwac	Seguendo le antichissime regole della reincarnazione , uno spirito , quello di Parasher , è rinato nel corpo di una scimmia e " riemerge " nel momento in cui la [SEP] scimmia [SEP] subisce una grave ferita .
itwac	qndo ti ci accanisci prima di dormire nn te li scrolli più dalla testa !! preoccupante direi Minardi  Forever Jun 14 2005 , 04:32 PM Sinceramente ultimamente non mi ricordo più i sogni SuperRuby Jun 14 2005 , 04:33 PM QUOTE ( mde @ Jun 14 2005 , 04:30 PM ) QUOTE ( SuperRuby @ Jun 14 2005 , 04:15 PM ) QUOTE ( mde @ Jun 14 2005 , 10:08 AM ) esistono dei videogames che ti mandano talmente in [SEP] scimmia [SEP] che arrivi a sognarli , a me è capitato col tetris sai lo fa anche a me il tetris ?? sisi capita soprattutto con i giochini con struttura di base più semplice ma impegnativi ...
itwac	Le [SEP] scimmie [SEP] parlottavano fra loro o scherzavano con gli uccelli nei nidi , e i coccodrilli se ne stavano distesi lungo le rive degli stagni godendosi il ronzio degli insetti .
itwac	Titolo : Il pianeta delle [SEP] scimmie [SEP] Cast : Kim Hunter , Maurice Evans , Charlton Heston Regia : Franklin J. Schaffner Un gruppo di astronauti americani , a bordo di una nave spaziale , avanza nel tempo di oltre due millenni .
itwac	Comunque siano andate le cose , mi pare estremamente utile e direi illuminante cercare di capire che cosa , effettivamente , ci separa dalle [SEP] scimmie [SEP] .
itwac	Come è stato spiegato nella sezione " Calendario lunare e zodiaco " della pagina " Capodanno , anno lunare e zodiaco " , i 12 animali dello zodiaco estremo-orientale sono : topo , bufalo , tigre , lepre , drago , serpente , cavallo , capra , [SEP] scimmia [SEP] , gallo , cane e cinghiale .
itwac	Salgono sui vagoni dai finestrini , arrampicandosi come [SEP] scimmie [SEP] .
itwac	Vi dà tanto fastidio quando si testano farmaci e terapie su topi , cani , gatti e [SEP] scimmie [SEP] ?
itwac	Nella piena maturità questa [SEP] scimmia [SEP] supera in vigore l' uomo più robusto .
itwac	Come disse un grande linguista americano , Noam Chomsky : " Non cercate d' insegnare alle [SEP] scimmie [SEP] il nostro linguaggio .
itwac	il 90 % degli uomini e delle donne utilizzano la mano destre mentre per le [SEP] scimmie [SEP] non vi è una preferenza , vi è un utilizzo paritario delle due mani .
itwac	Il brano d' apertura , " Tra sesso e castità " , è immediatamente orecchiabile ed assieme intenso , come le migliori cose battiatesche ; la superba " Le aquile volano a stormi " tira in ballo addirittura i versi di Qu Yan , poeta patriottico cinese del III secolo avanti Cristo ; " Ermeneutica " snocciola un testo di forte impegno ( " eiacula precocemente l' impero ritorna il circolo dei combattenti / gli stati servi si inchinano a quella [SEP] scimmia [SEP] di presidente / s' invade si abbatte si insegue si ammazza il cattivo / si inventano democrazie " ) su un tappeto sonoro assai irruento e " Fortezza Bastiani " - quella mitica del tenente Drogo , nel " Deserto dei tartari " - snocciola inimmaginabile dolcezza dentro un tempo che pare sospeso .
itwac	Della stessa famiglia fanno però parte virus che sono in grado di infettare sia uomo che animali come il virus del vaiolo bovino ( Cowpox virus ) , il virus del vaiolo della [SEP] scimmia [SEP] e il virus vaccinico ( Vaccinia virus ) .
itwac	" E poi dicono che le [SEP] scimmie [SEP] sono meno intelligenti degli uomini !
itwac	Né hanno individuato l' Hiv , nemmeno nella forma tipica dei primati che ne è il più vicino progenitore , il virus dell' immunodeficienza delle [SEP] scimmie [SEP] ( simian immunodeficiency virus , Siv ) .
itwac	Il progetto dell' alimento 17 venne accantonato , come ben lei sa , perché le [SEP] scimmie [SEP] appena alimentate con esso avevano dato segni di appannamento dei loro istinti salvo quelli fondamentali .
itwac	Il bonobo , o scimpanzé nano ( Pan paniscus ) molto meno conosciuto dello scimpanzé maggiore ( Pan troglodytes ) , è , dal punto di vista genetico , la [SEP] scimmia [SEP] antropomorfa più simile all' uomo .
itwac	Differenze ancor maggiori si riscontrano nell' encefalo , nella forma del cervello , ecc. per cui nessuno ormai sostiene la discendenza diretta dell' uomo dalle [SEP] scimmie [SEP] viventi , ma si va in cerca di un avo comune e si ricorre al b. L' argomento paleontologico , che cerca nei fossili l' anello di congiunzione fra scimmia e uomo e dice d' averlo trovato in alcuni fossili ; come il Pitecantropo di Giava , il Sinantropo di Pechino e l' uomo di Neandertal .
itwac	Recentemente ha interpretato " Three Kings " e " La Tempesta Perfetta " sempre con George Clooney ma soprattutto " Il Pianeta delle [SEP] Scimmie [SEP] " il remake del film con Charlton Heston .
itwac	Davanti al suo sguardo interrogativo , spiega : Il suo vero nome èbrachytele aracnoïdes o [SEP] scimmia [SEP] ragno-lanosa , se preferisci .
itwac	Ciò ha permesso di esaminare il ruolo della corteccia parietale posteriore delle [SEP] scimmie [SEP] quando queste usavano una strategia simile , se non identica , agli esseri umani .
itwac	" Gli studi sulla [SEP] scimmia [SEP] utilizzando cellule fetali dovrebbero concludersi entro la fine del 2004 e solo in quel momento , hanno detto i ricercatori , se avremo successo , potremo fare un' ipotesi del tempo necessario per passare alla sperimentazione sull' uomo e ancora successivamente passare alla eventuale applicazione clinica .
itwac	Alla fine si fa perdonare salvando Ned Flanders da un attacco di [SEP] scimmie [SEP] allo zoo 4 F 19 IL NEMICO DI HOMER Frank Grimes , uno sfortunato 35 enne " autorealizzatosi " , è il nuovo collega di Homer .
itwac	Decisamente più estesa e intricata è invece " Monkeybay " , dove una gigantesca [SEP] scimmia [SEP] di pietra ( con un' armatura ai suoi piedi , noi lo sappiamo bene NdR ) , domina un paesaggio suggestivo tinto di rosso dall' imminente tramonto .
itwac	- dice ridendo fragorosamente la [SEP] Scimmia [SEP] ed assestando un potente colpo contro il demone .
itwac	Quando ormai i due demoni gli sono addosso , [SEP] Scimmia [SEP] compie un poderoso salto verso l' alto e i due colpiscono solo la soffice nuvola dorata .
itwac	Circa un anno fa , un vetturino di Londra probabilmente scambiò per una [SEP] scimmia [SEP] impazzita qualcosa che in realtà era molto peggio .
itwac	Oggi nessuno studioso serio afferma che l' uomo deriva dalla [SEP] scimmia [SEP] antropomorfa , in quanto questa non si troverebbe sulla linea evolutiva che avrebbe portato all' uomo .
itwac	SILVIO GARATTINI - direttore istituto M. Negri , Milano Siccome i farmaci vengono trasformati in altri prodotti chimici io vedo per esempio che nel topo si forma una specie chimica che non si forma nella [SEP] scimmia [SEP] .
itwac	Tuttavia non dobbiamo dimenticare , appena si fanno sentire tali pretese , che l' attore è appunto una scimmia ideale e [SEP] scimmia [SEP] a tal punto che non può affatto credere all' " essenza " e all' " essenziale " : tutto è per lui giuoco , suono , gesto , scena , fondale e pubblico » ( Friedrich Nietzsche , Aurora .
itwac	Sicuramente l' azione che ha attirato maggiormente l' attenzione dei mass-media , oltre alle pesanti critiche dell' ambiente anitivivisezionista , è stata quella condotta nel 1984 ai danni dell' industria Mars che , in quel periodo , finanziava esperimenti in cui [SEP] scimmie [SEP] venivano costrette ad alimentarsi con grandi quantitativi di cioccolato per verficarne le conseguenze .
itwac	19 2005,13:43 Pure io voglio mettere la mia : Un tipo in africa incontra un negro con un coccodrillo sotto il braccio : ehi tu cosa ci fai con quella [SEP] scimmia [SEP] ?? il nero : non è scimmia è goggodrillo .
itwac	gli ottimi keith fulton e louis pepe , già autori dei backstage di ' l  esercito  delle  dodici  [SEP] scimmie [SEP] ' , inizialmente dovevano realizzare il dietro le quinte anche di questo film di terry gilliam , nonchè progetto di una vita del geniale regista del minnesota : il don chisciotte cinematografico ' the  man  who  killed  don  quixote ' con johnny depp e jean rochefort .
