corpus	sentence
itwac	Con Fereal trascorro in pratica una giornata ; lei lascia il negozio alla sorella e mi accompagna al Monumento del [SEP] Serpente [SEP] , io in cambio sono obbligato a raccontarle usi , costumi ed abitudini della gioventù occidentale .
itwac	| 11/03/2005 - 15:45 | Ghiacciolina Ritorno sui miei passi E adesso contali bene Il tempo che è passato Non è una buona ragione Ho idea che non mi basti Lo scambio di un' opinione E neanche l' imbarazzo Con cui mi mostri le scuse La muta del [SEP] serpente [SEP] Nasconde il tuo vero nome Di chiacchiere suadenti Sono già stato a lezione Baciando la fiducia Con un rasoio a due lame Hai fatto molta strada Sacrificato persone Tutta la tua arrogante danza danza La sicurezza di chi è sempre a tempo Il giusto slalom sfavillante e attento Di chi da sempre intona l' ultima parola / esige / impone Ti farò male più di un colpo di pistola È appena quello che ti meriti Ci provo gusto me ne accorgo ed allora Non mi vergogno dei miei limiti e lividi Come ti gira dopo un colpo di pistola Ti vedo un po' a corto di numeri Ci provo gusto me ne accorgo ed allora Non mi seccare coi tuoi alibi alibi Durante questo tempo Ho vomitato rancore Ho ricucito i pezzi Ricominciato a sperare Avevi tutto quanto Anche il mio sogno migliore Hai preso ciò che serve Senza ritegno né onore PRE RIT .
itwac	Ho telefonato a tantissimi veterinari , a cliniche di servizio , senza trovare nessuno che sapesse una cippa di [SEP] serpenti [SEP] .
itwac	" e lei zitta oppure parla che non si capisce oppure mente , la bambina dice sempre bugie , " non dire bugie , non andare in collera " ; la bambina si arrabbiava , eh sì , si arrabbiava , va su tutte le furie , , " se no , ti racconto la storia della bambina e del [SEP] serpente [SEP] .
itwac	LEVIATHAN : Nella Bibbia viene inteso un mostro che si è identificato con la balena o con il coccodrillo , con il [SEP] serpente [SEP] e con il drago , mentre Dio dimostra la sua sovranità su di lui ( libro di Giobbe 3,8 ; 40,25 - 41,26 ) .
itwac	Innanzitutto non ci sono solo i cani , ci sono anche i gatti , i canarini , i criceti , i [SEP] serpenti [SEP] .
itwac	Il [SEP] serpente [SEP] non ha discendenza carnale ; i suoi discendenti sono la famiglia di uomini che gli danno retta : ora anche i malvagi hanno Eva come madre carnale ; e i figli di Eva ( intesi in quanto \ " uomini \ " ) comprendono i figli della Donna e i figli del diavolo .
itwac	Terzo contrappasso : cavallette e serpente di bronzo [ 5 ] Quando infatti li assalì il terribile furore delle bestie e perirono per i morsi di tortuosi [SEP] serpenti [SEP] , la tua collera non durò sino alla fine .
itwac	Il [SEP] serpente [SEP] gli propose quanto aveva procurato la sua stessa caduta : Dimorerò nel più lontano settentrione e mi farò uguale all' Altissimo 8 .
itwac	Salvo rare eccezioni , tra cui il peculiare e paradigmatico Ho camminato con uno zombi di Jacques Tourneur , datato 1943 , alla base di Il [SEP] serpente [SEP] e l' arcobaleno di Wes Crawen - per ragioni di carattere etno-antropologiche applicate all' horror e per l' identico , apparente , approccio semidocumentaristico - , il " genere " deve molto a quel desolato , angosciante , agghiacciante , magnifico romanzo di Matheson .
itwac	Si riconoscono solo i [SEP] serpenti [SEP] a sonagli .
itwac	) ; ma i nomi più diffusi sono quelli riferiti al colore vero e proprio : Orange , Silver , Olive , Snow , Charcoal , ecc. Le varianti del disegno ( pattern ) sono più evidenti e facili da riconoscere , in quanto esplicative : Striped , Zig-Zag , Motley , ecc. Allevamento : L' alimentazione in cattività dell' Elaphe guttata non presenta particolari difficoltà , ma non bisogna trascurare alcune regole fondamentali , infatti data la voracità della specie , a volte viene offerto in pasto pezzetti di carne , fegato o pollame ; questa alimentazione è sbilanciata in quanto troppo ricca di proteine e fosforo , ma assolutamente povera di calcio , elemento indispensabile per una sana crescita e un corretto sviluppo del complesso apparato scheletrico del [SEP] serpente [SEP] .
itwac	In effetti , come si può constatare su qualsiasi planisfero celeste , sole e pianeti dopo aver attraversato in cinque giorni una piccola « fetta » dello Scorpione che si protende verso l' eclittica , solcano per altri 19 giorni la limitrofa costellazione di Ofiuco , o Serpentario , che nelle figurazioni mitologiche trapiantate in cielo ricorda Esculapio , dio e protettore della medicina , raffigurato mentre regge un [SEP] serpente [SEP] .
itwac	E dietro alla canoa il Kraken : un' orribile testa di [SEP] serpente [SEP] marino , che si rivelò essere la prora intagliata di un' imbarcazione con la vela quadrata ...
itwac	Il primo a finire fagocitato da uno degli enormi [SEP] serpenti [SEP] è infatti l' inutile dottore , reo di desiderare con ossessione un rapporto sessuale prematrimoniale con l' avvenente biondina .
itwac	Ecco , lo sapevo , comincio gia ` a farneticare , non ci sono [SEP] serpenti [SEP] cosi ` lunghi in Italia ...
itwac	Sono a terra , tra la cenere spenta che risorge alle folate di soglia , sono un [SEP] serpente [SEP] di carte che tocca le gambe dei tavoli chiusi , addormentati in ciliegio arrossato come il viso di donna che ho visto , una volta , seduta e composta , fusa in addobbo di parete , perduta tra la folla , con le mani a sostegno del capo , con due lacrime morte agli angoli degli occhi , là dove il viso piega le risate , là dove , un tempo , si erano posate due labbra .
itwac	Interpretato da Claudio Amendola , Rolando Ravello , Ida Di Benedetto e dall' africana Youma Daikite , " Fratella e sorello " racconta la storia dell' amicizia tra Giacomo ( Ravello ) e il [SEP] Serpente [SEP] ( Amendola ) .
itwac	Alcuni segnali avvertono circa il pericolo dei molti [SEP] serpenti [SEP] presenti , invitando i visitatori a non spingersi al di fuori dei sentieri .
itwac	- Ho un [SEP] serpente [SEP] arrotolato attorno al ginocchio destro , sotto i calzoni !
itwac	Quanto ai tatuaggi , oltre ai tradizionali , come le rose , i cuori trafitti , le ancore e i [SEP] serpenti [SEP] avvolti attorno ai pugnali , torna a farsi viva la moda di quello mistico : uno tra i soggetti maggiormente richiesti è il volto di Padre Pio .
itwac	In realtà la strada ha una fine , ma non la vedo , è coperta dall' aria calda che vibra all' orizzonte e si agita come un [SEP] serpente [SEP] a sonagli che mi attende .
itwac	Il Re si spaventò moltissimo e per vendicarsi , fece riportare a casa del ragazzo le casse piene di [SEP] serpenti [SEP] che , come per magia , quando vennero riaperte , mostrarono il loro interno colmo di lucenti monete d' oro .
itwac	L' introduzione a Battle Realms sembra quella di un gioco d' azione a scorrimento che pian piano si trasforma in uno strategico vero e proprio : controlliamo solo Kenji e ci troviamo di fronte ai mercenari di Shinja , uno dei signori del clan del [SEP] Serpente [SEP] , che stanno massacrando alcuni contadini di un feudatario nemico , a questo punto ci viene offerta la possibilità di schierarci col Serpente , successore ideale ma molto meno nobile del clan del Drago oppure di difendere i contadini , risvegliando gli ideali del Drago in modo da ristabilire la giustizia a dispetto dei degenerati sopravvissuti all' Orda .
itwac	In una scena si vede che qualcuno libera un piccolo [SEP] serpente [SEP] .
itwac	Rafsanjani non è comunque un santo perchè , come recita un proverbio persiano , « un [SEP] serpente [SEP] non può partorire una colomba » .
itwac	I più antichi reperti risalgono al 6000 a.C. In ambito classico la città offre alcuni monumenti , immeritatamente dimenticati : la cosiddetta " Grotta della Vipera " , in realtà il sepolcro di Attilia Pomptilla ( viale Sant' Avendrace 87 ) , con i due [SEP] serpenti [SEP] decorati ; la casa di Tigellio ( via omonima ) , che comprende tre abitazioni patrizie con terme ; infine la chiesa di San Saturno ( piazza San Cosimo ) che risale al V secolo d.C. Mangiare .
itwac	La fiaba simbolista si veste delle piume de L' uccellino azzurro di Maeterlinck ( 1909 ) , la sua nostalgia di assoluto si ripropone più modernamente con Il piccolo principe di Saint-Exupéry ( 1943 ) , che dialoga con deliziosi animali onirici , un montone , una volpe , un [SEP] serpente [SEP] .
itwac	Titolo : Il [SEP] serpente [SEP] dei Maya Autore : Cussler Clive , Kemprecos Paul Giugno 2000 la squadra missioni speciali della NUMA , al comando di Kurt Austin , affiancato dall' ingegnere Joe Zavala , salva da un attentato l' archeologa ...
itwac	I suoi ricci scomposti vivono di vita autonoma , come sericei , sottilissimi [SEP] serpenti [SEP] .
itwac	) , dal Don Chisciotte Gerusalemme liberata , La di Carlo Pallavicino ( 1630 - 1688 ) libretto di Giulio Cesare Corradi , dal Tasso Giasone , Il di Francesco Cavalli ( 1602 - 1676 ) libretto di Giacinto Andrea Cicognini , da Apollonio Rodio Ginevra di Scozia di Giovanni Simone Mayr ( 1763 - 1845 ) libretto di Gaetano Rossi , da Giovanni Pindemonte Giulio Cesare di Gian Francesco Malipiero ( 1882 - 1973 ) libretto proprio , da Shakespeare Farnace di Antonio Vivaldi ( 1678 - 1741 ) libretto di Antonio Maria Lucchini Feen , Die di Richard Wagner ( 1813 - 1883 ) libretto proprio , dalla fiaba drammatica La donna [SEP] serpente [SEP] di Carlo Gozzi Fierrabras di Franz Schubert ( 1797 - 1828 ) libretto di Josef Kupelwieser Finta giardiniera , La di Wolfgang Amadeus Mozart ( 1756 - 1791 ) libretto di Giuseppe Petrosellini ( ?
itwac	Berserk 31/08/2002 ATARI resurrection 24/08/2002 Biutiful 03/08/2002 CHIUSO PER FERIE 27/07/2002 Colpo di scena 20/07/2002 Playing Clara Croft 13/07/2002 Dichiarazioni 06/07/2002 Differenze fra fidanzati 29/06/2002 Nuovi amori 22/06/2002 Gaming 24:7 15/06/2002 Spiderman 08/06/2002 Dungeon Trap 01/06/2002 Korea 2002 25/05/2002 Episode II 18/05/2002 South Nintendo 11/05/2002 L' arte di Link 04/05/2002 Link from Zelda 27/04/2002 Recriminazioni 20/04/2002 Violenza gratuita 13/04/2002 GIA R.I.P. 06/04/2002 NGC : Episodio 3 04/04/2002 NGC : Episodio 2 02/04/2002 NGC : Episodio 1 30/03/2002 NGC : Intro 23/03/2002 Angelo custode 16/03/2002 Duke-love over 09/03/2002 C' è posta per Serpente Solido 02/03/2002 Romanticismo made in Duke 23/02/2002 L' appuntamento 16/02/2002 Casting 09/02/2002 Localizzate B & W 02/02/2002 Cheat II 26/01/2002 Cheat 19/01/2002 Lord of the rings 12/01/2002 Serpente umido 05/01/2002 Seppuku Dreamcast 29/12/2001 Chirurgia estetica 22/12/2001 Interrogazione 15/12/2001 MAtriX Payne 08/12/2001 Windows XP 01/12/2001 Serpente nel buio 24/11/2001 Babbo Bill 17/11/2001 Spasmi 10/11/2001 L' impiccato 03/11/2001 I love musica originale 27/10/2001 Sixth sense 20/10/2001 Analisi sul Dreamcast 13/10/2001 Play ( station ) Boy 06/10/2001 [SEP] Serpente [SEP] Solido 29/09/2001 Black & White 22/09/2001 Capacità di apprendimento 15/09/2001 Lezioni di informatica 08/09/2001 Animali domestici 01/09/2001 Cyber-SexSymbol 25/08/2001 2001 04/08/2001 CHIUSO PER FERIE 28/07/2001 Startopia 21/07/2001 Magnum 14/07/2001 Clara al cinema 07/07/2001 Trainspotting 30/06/2001 The rabbit 23/06/2001 Frames 16/06/2001 Clara Croft 09/06/2001 Cloud VS Square 02/06/2001 Multiplayer aggressivo 26/05/2001 Gadgets 19/05/2001 Un idraulico per amico 12/05/2001 Strategie Sony 05/05/2001 The Fan 28/04/2001 The Matrix » guida alle serie 186 27 .
itwac	L' uomo , che come essere androgino era ancora perfetto nell' unità del paradiso , diede retta ai suggerimenti del [SEP] serpente [SEP] e volle ottenere la conoscenza , volle sapere che cosa è bene e che cosa è male .
itwac	e penso ke il serpente all' interno debba avere la possibilità di allungarsi interamente , quindi la teca dovrà x lo meno essere lunga 1 cm + del [SEP] serpente [SEP] ...
itwac	Berserk 31/08/2002 ATARI resurrection 24/08/2002 Biutiful 03/08/2002 CHIUSO PER FERIE 27/07/2002 Colpo di scena 20/07/2002 Playing Clara Croft 13/07/2002 Dichiarazioni 06/07/2002 Differenze fra fidanzati 29/06/2002 Nuovi amori 22/06/2002 Gaming 24:7 15/06/2002 Spiderman 08/06/2002 Dungeon Trap 01/06/2002 Korea 2002 25/05/2002 Episode II 18/05/2002 South Nintendo 11/05/2002 L' arte di Link 04/05/2002 Link from Zelda 27/04/2002 Recriminazioni 20/04/2002 Violenza gratuita 13/04/2002 GIA R.I.P. 06/04/2002 NGC : Episodio 3 04/04/2002 NGC : Episodio 2 02/04/2002 NGC : Episodio 1 30/03/2002 NGC : Intro 23/03/2002 Angelo custode 16/03/2002 Duke-love over 09/03/2002 C' è posta per [SEP] Serpente [SEP] Solido 02/03/2002 Romanticismo made in Duke 23/02/2002 L' appuntamento 16/02/2002 Casting 09/02/2002 Localizzate B & W 02/02/2002 Cheat II 26/01/2002 Cheat 19/01/2002 Lord of the rings 12/01/2002 Serpente umido 05/01/2002 Seppuku Dreamcast 29/12/2001 Chirurgia estetica 22/12/2001 Interrogazione 15/12/2001 MAtriX Payne 08/12/2001 Windows XP 01/12/2001 Serpente nel buio 24/11/2001 Babbo Bill 17/11/2001 Spasmi 10/11/2001 L' impiccato 03/11/2001 I love musica originale 27/10/2001 Sixth sense 20/10/2001 Analisi sul Dreamcast 13/10/2001 Play ( station ) Boy 06/10/2001 Serpente Solido 29/09/2001 Black & White 22/09/2001 Capacità di apprendimento 15/09/2001 Lezioni di informatica 08/09/2001 Animali domestici 01/09/2001 Cyber-SexSymbol 25/08/2001 2001 04/08/2001 CHIUSO PER FERIE 28/07/2001 Startopia 21/07/2001 Magnum 14/07/2001 Clara al cinema 07/07/2001 Trainspotting 30/06/2001 The rabbit 23/06/2001 Frames 16/06/2001 Clara Croft 09/06/2001 Cloud VS Square 02/06/2001 Multiplayer aggressivo 26/05/2001 Gadgets 19/05/2001 Un idraulico per amico 12/05/2001 Strategie Sony 05/05/2001 The Fan 28/04/2001 The Matrix » guida alle serie 212 28 .
itwac	Il taxi si muoveva come un [SEP] serpente [SEP] , lento , seguendo il flusso del traffico lungo e ripetitivo .
itwac	Tra le sue radici strisciavano i [SEP] serpenti [SEP] , gli uccelli si posavano sui suoi rami .
itwac	Vedrete i [SEP] serpenti [SEP] più grandi e i canguri australiani che tutti possono toccare .
itwac	La prima forma di animalizzazione di cui parla la Bibbia è il [SEP] serpente [SEP] : Adamo e Eva , mangiando il frutto dell' albero proibito , quello della conoscenza del bene e del male , si animalizzano , percepiscono loro nudità , come quella del serpente .
itwac	Cantato da un omino minuto dall' insolito accento , ospitava epici scontri tra allevatori di [SEP] serpenti [SEP] , barbieri squilibrati , ultimi guerrieri e immensi giganti .
itwac	Ma in breve tempo Leo si accorse che , vicino a lui , non si sentiva mai tranquillo : il [SEP] serpente [SEP] era così permaloso che doveva stare attento a tutto quel che faceva .
