corpus	sentence
itwac	Dopo aver colpito il [SEP] cane [SEP] , poi , l' imputata aveva rinchiuso lo stesso in una sacco per le immondizie e lo aveva gettato nel cassonetto dei rifiuti .
itwac	Qualche mese fa i Magri avevano visto morire un altro loro [SEP] cane [SEP] , in un modo molto simile .
itwac	Inutile precisare che unicorni , grifi , leoni , cervi , draghi , pavoni , galli , uccelli di varie razze , farfalle , gatti e [SEP] cani [SEP] , acquistano , in un contesto di questo tipo , gli stessi significati simbolico-allegorici che li caratterizzano quando appaiono in dipinti o sculture , conferma di una storia dell' arte che per essere compresa fino in fondo non disdegna affatto tutte le sue manifestazioni , anche quelle più popolari e meno celebrate .
itwac	Niente futuro nelle proiezioni domenicali ma un [SEP] cane [SEP] paranoico , un po' di anni '50 in versione splatter e politicamente scorretta , un po' di fantasy ed uno sceneggiatore veramente fuori di testa : Guard Dog Bill Plympton ( 2004 ) Hair High Bill Plympton ( 2004 ) Hauru no ugoku shiro Hayao Miyazaki ( 2004 ) Neko no ongaeshi Hiroyuki Morita ( 2002 ) Alessio la racconta meglio .
itwac	PROGRAMMA Nel corso delle giornate sarà possibile assistere alla presentazione del libro " E' l' uomo il miglior amico del [SEP] cane [SEP] ?
itwac	I [SEP] cani [SEP] sono stati usati perché animali impuri per i musulmani , e il Corano è stato buttato nel cesso come atto supremo di disprezzo per il simbolo centrale di una religione e di una cultura .
itwac	) , ma sopratutto realizzate da [SEP] CANI [SEP] !!!
itwac	Su ordine del conduttore il [SEP] cane [SEP] deve partire e nuotare fino al gommone .
itwac	Adotta un cuore che batte , Salva un [SEP] cane [SEP] dalla Morte !
itwac	quando il [SEP] cane [SEP] è distratto richiamare la sua attenzione chiamandolo per nome e dargli ciò che ci aveva chiesto poco prima .
itwac	" Il ddl contro i combattimenti tra [SEP] cani [SEP] - ricorda Ripamonti - prevedeva non solo multe sostanziose , fino a 300 milioni , ma anche l' arresto per chi organizza o partecipa a qualsiasi titolo ad una lotta clandestina .
itwac	Tornammo a casa io e Lessi , ma mentre al [SEP] cane [SEP] qualcuno lo aspettava , io rimasi solo come un cane , a fare la sua vita !
itwac	E' , a mio parere , un nuovo mondo molto affascinante , che ci permette di fare un passo in avanti verso la comprensione del cane e verso una comunicazione tra uomo e [SEP] cane [SEP] ancor più profonda .
itwac	Nelle medesime aree è altresì vietato l' accesso ai [SEP] cani [SEP] .
itwac	E' un [SEP] cane [SEP] coraggioso , vive per la difesa del suo padrone è pronto a donare la vita per lui ed in cambio chiede solo amore .
itwac	In apertura di contrattazione il [SEP] cane [SEP] a sei zampe perde quasi il 2 % , Enel quasi un punto percentuale Ducati salva al fotofinish ( 11/05/2005 ) Grazie a un finanziamento di un gruppo di banche guidate da Unicredit la casa motociclistica bolognese ha trovato la liquidità necessaria per ripagare il bond da 100 milioni di euro in scadenza il 31 maggio del 2005 .
itwac	Il [SEP] cane [SEP] ritorna fino a riva .
itwac	E quando la fortuna volse in basso l' altezza de ' Troian che tutto ardiva , sì che ' nsieme col regno il re fu casso , Ecuba trista , misera e cattiva , poscia che vide Polissena morta , e del suo Polidoro in su la riva del mar si fu la dolorosa accorta , forsennata latrò sì come [SEP] cane [SEP] ; tanto il dolor le fé la mente torta .
itwac	vedi Matrix 3 dove Neo sembra un [SEP] cane [SEP] bastonato ) .
itwac	Da gennaio , a Coltaro , almeno cinque [SEP] cani [SEP] sono morti fra atroci sofferenze .
itwac	Gli animali vengono allevati per la protezione ( [SEP] cani [SEP] ) , per l' autoproduzione di beni ( indumenti , coperte di lana , latte ) , oppure per il lavoro nei campi o gli spostamenti .
itwac	I [SEP] cani [SEP] vaganti catturati sono condotti presso i rifugi sanitari pubblici o convenzionati , in cui soggiornano fino al momento della restituzione al proprietario , del loro affidamento o della loro rimessa in libertà .
itwac	E' una grande casa dove tanti [SEP] cani [SEP] vivono insieme accuditi e amati da più persone .
itwac	( AGI ) Pal / Gal 161503 FEB 01 NNNN KBXT ZCZC 0303 / SXB YVN 51518 R EST S 0 B ST 1 S 91 R 46 QBXB ROMANIA : [SEP] CANI [SEP] RANDAGI , BB DENUNCIA I CAMPI DELLA MORTE ( ANSA ) - BUCAREST , 16 FEB - L' attrice francese Brigitte Bardot ha denunciato oggi l' esistenza in Romania di veri e propri ' campi della morte ' per cani randagi , chiedendone , a nome della Fondazione animalista da lei presieduta , l' immediata chiusura .
itwac	[ Date Prev ] [ Date Next ] [ Thread Prev ] [ Thread Next ] [ Date Index ] [ Thread Index ] 27 ago - animalieanimali Subject : 27 ago - animalieanimali From : " Francesca " francesca at cuccefelici.com Date : Mon , 30 Aug 2004 00:15:40 + 0200 CITTA' DI CASTELLO , UN CANILE DA MEDAGLIA D' ORO 27 ago 04 L' ha donata il Wwf al rifugio gestito dall' Enpa dove aveva trovato una " gradita " famiglia il [SEP] cane [SEP] Tulipano , tant ' è che rifiutò ben tre adozioni .
itwac	Questa volte le vittime sono [SEP] cani [SEP] di cacciatori .
itwac	I comuni singoli o associati , direttamente o in convenzione con enti , privati o associazioni protezionistiche o animaliste iscritte all' Albo regionale provvedono alla cattura dei [SEP] cani [SEP] vaganti con sistema indolore e senza ricorrere all' uso di tagliole , di bocconi avvelenati o di pungoli .
itwac	N el Montorese Strage di [SEP] cani [SEP] con polpette al cianuro Strage di cani nel Montorese .
itwac	Sembra ieri , come no , e invece sono trascorsi più di ventâ  TManni , nei quali siamo passati dalla scuola al lavoro , ci abbiamo messo accanto in molti casi una famiglia , gite fuori porta , vacanze con il [SEP] cane [SEP] e un bel poâ  TM di responsabilità .
itwac	e Dolly gli pulisce le mani , con una fetta di pane , le nuvole passano dietro la luna , e da lontano sta abbaiando un [SEP] cane [SEP] ...
itwac	Qui , naturalmente , giorno dopo giorno ha incontrato altri [SEP] cani [SEP] che sono diventati i suoi amici .
itwac	Mentre giocava nell' area golenale , il [SEP] cane [SEP] è stato attratto da una gallina scappata da un vicino pollaio .
itwac	Non si conosce ancora né il numero , né l' identità degli autori , probabilmente cacciatori , arrivati a bordo di un fuoristrada ( restano evidenti le tracce dei pneumatici lasciate fuori il cancello ) e , forse , in compagnia di un [SEP] cane [SEP] addestrato .
itwac	Tempo fa ci furono i [SEP] cani [SEP] avvelenati a Vezzano ed a Corces .
itwac	Ignoranza , dubito Sirchia abbia mai avuto un animale in vita sua , per quanto mi riguarda da quel poco che ho visto al suo riguardo in TV mi sembra uno di quegli adulti imbecilli che strillano ai bambini " Luigiiinooooo non respirare vicino al [SEP] cane [SEP] che ha i germiiiiiii !! " .
itwac	Da qui l' appello dell' assessore Meo - alla quale di recente un boccone avvelenato ha ucciso un cane - a non lasciare i propri amici a quattro zampe incustoditi in campagna : « Mettete loro la museruola , che in questo caso serve non solo a proteggere le persone dai morsi , ma anche a preservare gli stessi [SEP] cani [SEP] da una morte atroce » .
itwac	Sarebbe carino se anche noi in Italia lo chiamassimo [SEP] CANE [SEP] BOLLENTE !
itwac	Le piacevano i [SEP] cani [SEP] , spesso portava del cibo ai cani randagi che vivevano oltre il perimetro della Compagnia .
itwac	Temuco è un [SEP] cane [SEP] congelato coperto di angeli che sembrano nubi .
itwac	Cinzia Bizzi Prev by Date : [ vagabondare ] Rassegna Stampa Next by Date : petizione su [SEP] cani [SEP] dall' est Previous by thread : [ vagabondare ] Rassegna Stampa Next by thread : petizione su cani dall' est
itwac	Signor Presidente , l' interpellanza si riferisce a quanto trasmesso dal programma televisivo Striscia la notizia , trasmesso dopo le 20,30 da Mediaset ( Canale 5 ) , che ha ripreso quanto avvenuto in un centro di addestramento per [SEP] cani [SEP] .
itwac	C' è addirittura una società americana che vende per 99 euro un aggeggio che tradurrebbe quello che vuol dire il [SEP] cane [SEP] di casa quando abbaia .
itwac	Saremo in quattro al ritorno compreso il [SEP] cane [SEP] e i bagagli eventualmente li sistemeremo sul sedile posteriore .
itwac	Il riferimento è a una leggenda che riguarda la vita stessa di Robert Johnson , secondo la quale egli avrebbe venduto l' anima al diavolo per diventare un grande musicista , ritrovandosi poi con questi [SEP] cani [SEP] alle calcagna che rivogliono indietro la sua anima .
itwac	Accompagnata dall' " inseparabile " e fedelissimo " [SEP] cane [SEP] nudo " , dopo circa mezz ' ora di cammino raggiunge la casa del suo " nonnotto " .
itwac	E' stato calcolato che per questo crimine in Italia muoiono almeno 5.000 [SEP] cani [SEP] l' anno , tra i 15.000 comunque coinvolti , scelti tra gli esemplari di varie razze particolarmente forti fisicamente .
itwac	I VOLONTARI DELLA LAV SOCCORRONO I [SEP] CANI [SEP] MORIBONDI .
itwac	A tutt ' oggi in quel posto , nonostante le numerose adozioni fatte nel corso degli anni , sono accolti in recinti , costruiti con materiale di fortuna , oltre 270 [SEP] cani [SEP] tutti abbandonati nei pressi del cancello di accesso al terreno .
itwac	ne fa riferimento a diverse tipologie di aree A ) Aree pubbliche e di uso pubblico , ovvero tutte le piazze , vie cittadine , aree di verde pubblico , dove ad esclusione delle aree interdette di cui al successivo punto D , è consentita la circolazione dei cani purchè condotti a guinzaglio ( cani a basso potenziale di aggressività ) ; B ) Aree pubbliche e di uso pubblico ovvero nelle piazze e nelle vie cittadine , nelle aree di verde pubblico , caratterizzate da alta frequentazione antropica e da affollamento anche momentaneo , dove , ad esclusione delle aree interdette di cui al punto D , è consentita la circolazione dei cani purchè muniti di museruola e condotti a guinzaglio ( cani ad alto potenziale di aggressività ) ; C ) Aree pubbliche , debitamente recintate ed attrezzate , in cui è consentito , sotto costante controllo dei proprietari detenere cani allo stato libero , con l' obbligo di museruola soltanto per quelli ad alto potenziale di aggressività ; D ) Aree pubbliche o di uso pubblico in cui è assolutamente vietata la circolazione dei [SEP] cani [SEP] anche se muniti di museruola e tenuti a guinzaglio .
itwac	Ordinanza sostenuta , manco a dirlo , da un gran numero di giornalisti ( cosa ci aspettiamo , che un [SEP] cane [SEP] sputi l' osso e si dia al Buddismo ?
itwac	E li mette in mostra a Torino Con questi precisi presupposti sono stati ripresi , tra gli altri : Albert & Verzone ( Alessandro Albert e Paolo Verzone ) in riva al Po nella stessa posa dei loro ritratti di bagnanti europei in bianco e nero ; Mauro Raffini all' interno di una fabbrica con le sue gelatine colorate che la trasformano in una scenografia teatrale ; Enzo Obiso nella sua stanza-studio attraverso uno specchio presente in diverse sue opere ; Bruna Biamino in una sua classica architettura stampata con sovraesposizione molto accentuata ; la coppia Botto & Bruno ( Gianfranco Botto e Roberta Bruno ) , che utilizza spazi surreali di periferia , inserita in atmosfera e ambiente analogo ; Adriano Bacchella all' interno di un fastoso appartamento , vicino al suo [SEP] cane [SEP] ( immancabili gli animali nei suoi lavori ) ; Cristina Omenetto in una serie di scatti sovrapposti e composti ; Luigi Gariglio immortalato come i soggetti delle sue opere ; Francesco Radino nel suo classico bianco e nero con due immagini sovrapposte e infine Albert Watson durante l' inaugurazione della sua ultima personale a Milano .
itwac	Ma anche il [SEP] cane [SEP] non è una persona umana , ciononostante la giurisprudenza ne rileva e tutela diritti .
itwac	Il beagle è un [SEP] cane [SEP] da caccia ed è felice all' aria aperta .
itwac	[ vai ] UN PICCOLO ANGELO DI NOME CARLOTTA È bello scoprire che esiste , attorno a noi , un universo pieno di stelle luminose che rispettano gli animali ( [SEP] cani [SEP] o gatti che siano ) , che si impegnano e si mobilitano per loro : li salvano dalla strada e cercano loro una sistemazione , li curano e li nutrono ...
itwac	Un gruppo di cani semi-selvaggi brontola sordamente : tutti i [SEP] cani [SEP] del vicinato vengono qui dove sanno che nessuno farà loro del male .
itwac	È lui , infatti , che con impressionante mimesi cambia pelle , voce , comportamento per trasformarsi , di volta in volta , in un vecchio signore , schiacciato dai ricordi , ricoverato in sanatorio ; nel suo [SEP] cane [SEP] Argo , abituato a catturare la vita attraverso gli odori e nella un po' stagionata signorina Clara , che ci è difficile immaginare come una ragazza in fiore , in vana attesa di una carrozza che la porti al ballo .
itwac	Animali IL DIRETTORE GENERALE VISTO il decreto legislativo 30 dicembre 1992 , n. 529 , " Attuazione della direttiva 91/174 / CEE , relativa alle condizioni zootecniche e genealogiche che disciplinano la commercializzazione degli animali di razza " ; VISTO il decreto ministeriale n. 21095 del 5 febbraio 1996 , con il quale , ai sensi del predetto decreto legislativo n. 529/92 , è stato approvato il Disciplinare del libro genealogico del [SEP] cane [SEP] di razza ; VISTO il decreto ministeriale n. 20894 del 18 aprile 2000 con il quale sono state approvate le norme tecniche del libro genealogico del cane di razza ed il disciplinare del corpo degli esperti ; VISTA la nota n. 41662 del 31 ottobre 2001 con la quale l' ENCI ha chiesto l' approvazione delle normative per le prove di obedience in conformità a quanto deliberato dalla C. T. C. nella stessa riunione del 12 ottobre 2001 ; VISTA la nota n. 8523 del 25 febbraio 2002 con la quale l' ENCI ha chiesto l' approvazione del disciplinare per il controllo ufficiale della displasia dell' anca e della displasia del gomito dei cani iscritti al libro genealogico , in conformità a quanto deliberato dalla C. T. C. nella riunione del 25 gennaio 2002 VISTO il decreto legislativo 30 marzo 2001 , n. 165 , recante " Norme generali sull' andamento del lavoro alle dipendenze dell' Amministrazione pubblica " ed in particolare l' art. 4 sull' indirizzo politico-amministrativo , funzioni e responsabilità ; RITENUTO necessario apportare alcune correzioni , in parte formali ed in parte di tipo operativo , ai proposti testi del disciplinare del controllo ufficiale della displasia dell' anca e del gomito e della normativa relativa alle prove di obedience ; CONSIDERATO che le nuove disposizioni , nel loro insieme , così come riformulate , risultano rispondenti alle finalità del libro genealogico del cane di razza ; DECRETA : ART. 1 - E' approvato il testo delle norme tecniche ed organizzative delle prove di obedience , costituito da n. 9 articoli e da 2 allegati , giusta testo allegato al presente decreto .
itwac	Il merito è anche del Fondo Amici di Paco che per primo , nel 2000 , lanciò una campagna e una petizione alle istituzioni ( la petizione raccolse oltre 11.000 firme ) per l' abolizione di tutti gli ingiusti divieti che rendono impossibile la vita ai possessori di [SEP] cani [SEP] e gatti .
itwac	lingua : it http://digilander.libero.it/adottauncane / Adotta un Cane In questo sito è possibile adottare anche online uno dei tanti [SEP] cani [SEP] attualmente tenuti nel canile di Ruvo di Puglia .
itwac	COMPORTAMENTO / CARATTERE : i tratti caratteristici del [SEP] cane [SEP] della Groenlandia sono l' energia , la tenacia e il coraggio .
itwac	( Barbara Woodhouse ) il cane è sempre senza colpa , solo il suo padrone può essere colpevole a casa sua il [SEP] cane [SEP] è un leone ( proverbio persiano )
itwac	b ) Gli animali selvatici non sono considerati animali da compagnia ; c ) " allevamento di [SEP] cani [SEP] e gatti per attività commerciali " : la detenzione di cani e di gatti , anche a fini commerciali , in numero pari o superiore a 5 fattrici o 30 cuccioli per anno ; d ) " commercio di animali da compagnia " : qualsiasi attività economica quale , ad esempio , i negozi di vendita di animali , le pensioni per animali , le attività di toelettatura e di addestramento .
itwac	In tutti i quartieri di Firenze sono state individuate aree verdi ( alcune ancora in fase di realizzazione ) all' interno delle quali i [SEP] cani [SEP] possono correre e giocare senza guinzaglio e museruola .
itwac	Oggi , come quando venni a conoscenza dei circa cento [SEP] cani [SEP] Beagle o delle migliaia di visoni liberati tempo fa , io mi sono chiesto : " Se fossi al loro posto ...
itwac	Al sito della Polizia è possibile consultare le schede dei cani che cercano un luogo confortevole dove spendere gli anni della pensione : per ogni [SEP] cane [SEP] è redatta una scheda in cui , oltre alla foto , sono riunite tutte le informazioni che lo riguardano .
itwac	Quando i 6 cani videro che il [SEP] cane [SEP] a differenza loro , viveva in casa , si arrabbiarono molto e non capirono che cosa avesse di speciale rispetto a loro a parte quella strana timidezza .
itwac	è vietato ( non battute ) : - sdraiarsi in tutto il territorio comunale ( a parte a casa propria , ho visto intimare di porsi in posizione seduta a turisti sdraiati ) - sedersi col l' intenzione di mangiare ( a parte a casa propria e a Piazza del Mercato ) si può mangiare in piedi , anche deambulando ( come mi è stato chiarito verbalmente ) - sedersi e togliersi le scarpe ( ma ho assistito ad un condono per un tedesco che si è tolto le scarpe , ma indossando i calzini ) - addormentarsi nei parchi ( ovviamente da seduti , dato che sdraiarsi è vietato comunque ) - che il proprio cane , anche se in casa o nel proprio giardino , incuta timore ad altri ( [SEP] cani [SEP] o umani ) le pene vanno sui 300 euro alcuni tursiti mi hanno detto : SIETE RIDICOLI forse lo siamo davvero , ma tutto è fatto per costringere questi turistacci morti di fame ad andare nei bar a spendere !!!
itwac	Quando il cane parte , il conduttore sale sul gommone e supera il [SEP] cane [SEP] e il punto in cui si trova il manicotto , e si ferma e circa 30 m .
itwac	Anna maria 07 Febbraio 2004 Possessore di cane Mi piace moltissimo questo sito e penso che mi sarà utile perchè è la prima volta che ho in casa un [SEP] cane [SEP] .
itwac	e scegliersi come leader il primo [SEP] cane [SEP] che incontra per strada .
itwac	Ho visto un binario morto che aspettava di essere sepolto Ho visto un cartello per la strada con scritto : ESSO a 1200 m , ma lui non sono riuscito a vederlo Ho visto un gallo puntare una sveglia per paura di essere licenziato Ho visto gatti neri rincorsi da [SEP] cani [SEP] razzisti Ho visto genitori molto attempati mettere al mondo dei nipoti Ho visto fare assegni circolari con un compasso Ho visto astronauti al ristorante chiedere il conto alla rovescia Ho visto un atleta mangiare 2 primi 3 secondi e 4 decimi Ho visto un caffè fare un errore ed essere corretto dalla grappa Ho visto dei cannibali leccarsi le dita e dire : era una persona veramente squisita Ho visto un contadino soffiarsi il naso nel suo fazzoletto di terra Ho visto diabetici morire in luna di miele Ho visto donne talmente affezionate al loro marito da usare quello delle loro amiche per non sciupare il loro Ho visto un uomo riportare una leggera ferita al suo legittimo proprietario Ho visto una cicala ereditare una fortuna da una formica morta di stress Ho visto donne conservare in frigo il terziario avanzato Ho visto gondole cambiare canale con il telecomando Ho visto un libro con l' indice fratturato Ho visto una moschea piena di zanzare Ho visto pescatori morire di fame perché non sapevano che pesci pigliare Ho visto un uomo con un occhio pesto e uno ragù Ho visto un' attrice diventare pornostar per aver preso tutto sottogamba Ho visto una porta chiudersi in un ostinato mutismo Ho visto preti guariti negare di essere stati curati Ho visto un grande regista girare l' angolo Ho visto la Madonna di Fatima andare in vacanza a Lourdes Ho visto sci con attacchi epilettici Ho visto servizi segreti con la tazza nascosta dietro al bidet Ho visto un topo d' appartamento inseguito dal gatto delle nevi Ho visto un torero incornato dal marito di una entraineuse Ho visto un verme battersi per farsi chiamare single e non solitario Ho visto canguri aver le tasche piene dei loro figli Ho visto animali in via di Estinzione cambiare indirizzo Ho visto cannibali starnutire e dire : era una ragazza tutto pepe Ho visto giardinieri innaffiare le piantine della città Ho visto 22 giocatori di calcio dare botte ad un pallone gonfiato Ho visto donne di servizio apparecchiare una tavola numerica Ho visto dentisti estrarre la radice quadrata di un dente ...
