corpus	sentence
itwac	Tu dei sapere che il mio padre aveva fin a dieci figliuoli ed era povero come ancora son io , e perché spesse volte non vi era pane da cena , egli , in iscambio di cibarci e mandarci pasciuti a [SEP] letto [SEP] , ci soleva contare qualche favola a buon conto per farci addormentare , e così la solevamo passare fino alla mattina ; onde fra l' altre ch ' io gli udì raccontare , questa mi restò nella mente , e se tu hai pazienza di darmi un poco di udienza , udirai cosa che non ti spiacerà e torna a punto al proposito nostro .
itwac	In considerazione delle patologie e delle condizioni personali degli ospiti anziani cronici non autosufficienti che vi sono ricoverati , le Rsa-Raf dovrebbero prevedere stanze a due [SEP] letti [SEP] comprensive di servizi interni , idonei ambienti di soggiorno e locali per socializzazione con persone esterne ; 4 .
itwac	L' accompagnai a [SEP] letto [SEP] e mi trattenetti un altro po' per farle compagnia .
itwac	nn devo fare nex sfilata e poi nn m interessa 1 caxx d ciò ke la gente può pensare guardandomi quindi esco e basta !!!!!!!!! * madonna santa ke tenero il mio profumino ( il mio gatto ) è tutto spaparanzato sul mio [SEP] letto [SEP] in mezzo ai peluches ...
itwac	ciao a tutti ale neri E' sera , e , data la mia età me ne vado a [SEP] letto [SEP] presto .
itwac	ho seguito i consigli del cpu ( che mi diceva di controllare vicino al pozzo ) trovando una statua di un idolo ( nel secchio del pozzo ) , una radio rotta ( nella casa ) e una chiave con la quale ho potuto sbloccare il la catena che bloccava il tubo nel [SEP] letto [SEP] del fiume e girarne la valvola .
itwac	È uscito dal buio , si è svegliato , si è alzato di colpo a sedere nel [SEP] letto [SEP] , ha fatto correre lo sguardo per la stanza .
itwac	B & B 30 euro mezza pensione 50 euro pensione completa 70 euro bambini sotto i 5 anni gratis da 5 a 12 sconto 50 % [SEP] letto [SEP] aggiunto 10 euro Dettaglio dei prodotti tipici Frutta secca marmellate olio vergine d' oliva vino pane di casa verdure sott' olio ed in salamoia castagne infornate Dettaglio dei piatti tipici Antipasti alla griglia Involtini di melanzane con maccheroni freschi conditi con ricotta infornata grattuggiata Tagliatelle casarecce con funghi porcini dei boschi dei Nebrodi Zuppa con tortelli di ricotta Polli ruspanti alla brace Salsiccia della casa Pesce del giorno Vari piatti vegetariani a richiesta Gelato di frutta della casa al mandarinetto Cannoli siciliani Dettaglio dell' accesso Uscita al casello di Brolo dall' autostrada Messina-Palermo .
itwac	Mia moglie , che s' era svegliata , me lo gridò rabbiosamente tre o quattro volte dal [SEP] letto [SEP] .
itwac	Una portata anche rilevante che si mantenga costante per lungo tempo non impedisce , in generale , il deposito impermeabilizzante sul fondo per due ragioni principali : ragioni idrodinamiche : Ad ogni portata , in una determinata sezione con un [SEP] letto [SEP] costituito da detriti trasportabili corrisponde un certo profilo di equilibrio , di resistenza minima al deflusso .
itwac	Roma , 28/01/2005 [SEP] Letto [SEP] , approvato e sottoscritto seduta stante La Commissione : 1 ) Presidente Prof. Piero Amerio 2 ) Membro Prof. Paola D' Atena 3 ) Segretario Dott. Giovanni Belluardo .
itwac	Nell' agitazione del momento e sorvolando sulla pesante ironia dell' eretico Don Carlo si diede da fare come un matto e meno di due ore dopo la bambina era in un [SEP] letto [SEP] pulito , aveva fatto tutti gli esami e cominciato la terapia con ottime speranze .
itwac	C' erano altri album sul [SEP] letto [SEP] .
itwac	ssa Ilaria Fratoddi Roma , 2/12/2004 [SEP] Letto [SEP] , approvato e sottoscritto seduta stante .
itwac	La gente arrivata si metteva in coda mentre il nostro incredibile falegname costruiva il [SEP] letto [SEP] .
itwac	La Camera del Guerriero , al piano superiore , chiamata così per via del grande quadro di fronte al [SEP] letto [SEP] che rappresenta un guerriero Apache in atteggiamento da guerra !
itwac	Una volta mia moglie e' tornata a casa e mi ha trovato a [SEP] letto [SEP] con lei .
itwac	Giuliana s' era levata dal [SEP] letto [SEP] ; stava seduta su la sponda , col calore del sole alla nuca ed alli omeri .
itwac	Oggetto : " Caminetto combinato sotto il [SEP] letto [SEP] " di Eddy del 2 - / - 0/2003 , 03 : 1 Desidero fare partecipe questo forum di una mia personale preoccupazione : Mi piace molto l' idea di acquistare un caminetto combinato gas-legna per riscaldare termosifoni e acqua sanitaria , ma dovendolo ubicare obbligatoriamente nella stanza sotto alla camera dove dormo mi scoraggia un pò dall' acquisto .
itwac	Se ricordi bene stava male ed è stata accompagnata a [SEP] letto [SEP] .
itwac	Lasciò la scatola con le sue cose sul [SEP] letto [SEP] .
itwac	L' ululato lacerante di una sirena avverte tutta la città che è il momento di saltare giù dal [SEP] letto [SEP] .
itwac	In questa notte senza luna , affiderò a Dio la mia preghiera , una speranza o chiamatela come volete Ora vado a [SEP] letto [SEP] , spero di sognarti .
itwac	Basterebbe questa lirica perché si senta la necessità di comprarlo e metterlo sul comodino , accanto al [SEP] letto [SEP] e leggere una lirica ogni sera , come una preghiera : " Le albe / sono preghiere / di speranze , / i tramonti / ex voto alle illusioni , / le onde / certezze / alla mia inquietudine " .
itwac	Intorno alle tre , ritiratosi nella stanza da [SEP] letto [SEP] con la moglie Veronica , pare che lei gli abbia domandato : " Perché non lo facciamo con la luce spenta ?
itwac	non sai neppure approssimativamente con quanti uomini sei andata a [SEP] letto [SEP] !!!
itwac	Moravia cominciò a scrivere al sanatorio , probabilmente spinto dall' ozio forzato ; Pasolini approfittò di una malattia , che lo costrinse a stare a [SEP] letto [SEP] per un po' di tempo in un ospedale , per scrivere alcune sue tragedie .
itwac	il padre evidentemente con un balzo alla Jackie Chan passa da per terra a accanto al [SEP] letto [SEP] in un battito di ciglia .
itwac	Da anni ormai , è vero , non ha più voluto che condividessimo il [SEP] letto [SEP] .
itwac	E' ovvio che non esiste una sola cura che risolva tutti i problemi , peraltro così diversi fra loro , ma come primo approccio possiamo tentare alcune fra le classiche strategie di " igiene del sonno " :  Andare a letto solamente quando si avverte il sonno , spegnere la luce appena coricati , evitando di distrarsi con tv o letture  Non rimanere a rigirarsi nel [SEP] letto [SEP] se non ci addormentiamo entro 20 minuti , servirebbe solo ad innervosirsi : meglio alzarsi e rilassarsi in un' altra stanza  Cercare di avere una sveglia " regolare " , ossia sempre intorno alla stessa ora al mattino  Smettere di lavorare o di svolgere attività interessanti / impegnative almeno 30 minuti prima di andare a dormire  Possono aiutare esercizi di rilassamento e respirazione ritmica , oppure la cara vecchia tisana della nonna , camomilla , tiglio , melissa , passiflora .
itwac	I sanitari possono infatti decidere di assicurare al [SEP] letto [SEP] i degenti , se ritengono che possano altrimenti provocarsi lesioni , ma devono avere il consenso dei parenti .
itwac	Roma , 27 novembre 2002 [SEP] Letto [SEP] , approvato e sottoscritto seduta stante .
itwac	Si scorgevano , inoltre , profonde vallate con pendii scoscesi , e il panorama ricordava [SEP] letti [SEP] fluviali prosciugati .
itwac	In rapida successione vedo quella del cancello , poi quella della porta esterna , quella della serranda e infine quella della porta interna : al sicuro come se fossi in un bunker inespugnabile , vorrei in questo momento trovarmi sotto le coperte del mio [SEP] letto [SEP] insieme alla mia biondina che oggi ha l' influenza e che mi aspetta .
itwac	Nelle camere da [SEP] letto [SEP] erano lenzuola finemente lavorate a ricamo , cuscini di seta e coperte di panni d' oro e d' argento ; d' oro e con pietre preziose erano le spazzole , i pettini , gli specchi , perfino gli alari dei caminetti , tanto che il frate Pietro Casola milanese ( di passaggio a Venezia , nel 1498 , per recarsi a Gerusalemme ) non esitò d' asserire che tanta abbondanza d' oro non lo doveva aver posseduto neppure il re Salomone .
itwac	Appena sei pronto per andare a [SEP] letto [SEP] , non hai che da dirlo .
itwac	Quando dormivo nella casa dei nonni nel villaggio di Selvuzzis e mi svegliavo alla buonora , mi piaceva restare nell' oscurità a [SEP] letto [SEP] su quei materassi di crine .
itwac	18/06/2005 14:54:08 nembokid , FI ha ragione Reichen 18/06/2005 14:48:27 Reichen , dai [SEP] letto [SEP] Tanto decidono Corvino e Prandelli , dormo fra una miriade di cuscini morbidissimi , se lo tengono vuol dire ci fa comodo
itwac	- Ma suo padre voleva vederlo addormentato , sedette accanto al [SEP] letto [SEP] , gli prese la mano e gli disse : - Dormi , dormi figliuol mio !
itwac	Bella però questa camera da [SEP] letto [SEP] , sembra uscita da un film ambientato alla corte del Re Sole ...
itwac	Che tipo di complemento è " sul [SEP] letto [SEP] " ?
itwac	VI - PLENILUNIO Nei pressi di Bedgebury Forest , Kent , Inghilterra , 1 Agosto 1966 " Collean , Collean svegliati !! " urlò Remus saltellando sul [SEP] letto [SEP] del fratello , che ancora dormiva profondamente .
itwac	Senza nome , senza età , senza origine , senza ragione , abbandonata in quel [SEP] letto [SEP] come un cane sull' autostrada .
itwac	ora potrò andare a [SEP] letto [SEP] felice ...
itwac	Anche volendo , non ci sarebbe stato il tempo materiale per rifare tutto : la festa era fissata per la sera seguente , c' era ancora da preparare le cibarie e i cocktail , pulire la cacca dell' elefante , portare il pitone a fare la passeggiata e mettere a [SEP] letto [SEP] la scimmia .
itwac	Nelle zone interne della provincia non abbiamo veri e propri centri turistici di una qualche consistenza ; pochissimi superano i 100 [SEP] letti [SEP] alberghieri , come Iglesias , Sardara , Villacidro e Villanovaforru .
itwac	Ma que ­ ste caratteristiche non sono sufficienti per fare della buona medicina , anzi talora sono più cura ­ tivi il disordinato vociare dei visitatori , le bri ­ ciole di spuntini consumati a tutte le ore , [SEP] letti [SEP] sgualciti dal sedere dei parenti , il calore della mano sguantata che ti aiuta a sollevare .
itwac	Difficilmente infatti si assisterà ad una coppia di persone non ancora intima che deciderà di passare la notte nello stesso letto , per cui la scelta di un [SEP] letto [SEP] matrimoniale non deve essere troppo prematura ne deve accelerare i tempi : non basterà la visione di un letto a due piazze per convincere i personaggi a vivere una notte indimenticabile .
itwac	( CON GLI SCI ) SPETTACOLO VERO VEDERE LE STRADE CHE SI IMMERGONO IN UN [SEP] LETTO [SEP] BIANCO AI LATI ...
itwac	finalmente le mie piantine avranno un [SEP] letto [SEP] di terra tutto per loro !!!
itwac	Per ricevere il viatico che aveva chiesto , il Beato avrebbe voluto alzarsi da [SEP] letto [SEP] , ma il superiore del convento non glielo permise .
itwac	io se fossi in voi ogni sera prima di andare a [SEP] letto [SEP] mi berrei una camomilla e mediterei se sono un vero fascita o un esaltato !
itwac	" Se una abbassa gli occhi modestamente / a terra , io mi infiammo / perché l' insidia è fatta proprio di quel pudore , / e se un' altra è sfrontata l' amo perché / non è inesperta e spero / che sappia come muoversi in un soffice [SEP] letto [SEP] , / e quella che è scontrosa quasi imitando / le austere Sabine / penso che in fondo ne abbia voglia / e che lo nasconda .
itwac	Roma , lì 2/11/2004 [SEP] Letto [SEP] , approvato e sottoscritto seduta stante La Commissione : 1 ) Presidente Prof. Rosaria Scozzari 2 ) Membro Prof. Antonella Russo 3 ) Segretario Dott. Antonio Antoccia VERBALI DEI LAVORI DELLA COMMISSIONE GIUDICATRICE DELLA PROCEDURA DI VALUTAZIONE COMPARATIVA PER LA COPERTURA DI N. 1 POSTO DI RICERCATORE UNIVERSITARIO PRESSO LA FACOLTA' DI SCIENZE M.F.N. , UNIVERSITA' LA SAPIENZA DI ROMA , PER IL SETTORE SCIENTIFICO - DISCIPLINARE BIO / 18 - GENETICA III ^ RIUNIONE Il giorno 3/11/2004 , alle ore 9,00 presso i locali del Dipartimento di Genetica e Biologia Molecolare , si è riunita la Commissione giudicatrice per la seconda prova scritta cui verranno sottoposti i candidati della procedura di valutazione comparativa a n ° 1 posto di Ricercatore Universitario presso la Facoltà di Scienze Mat .
itwac	Verso le dieci tornammo in camera e ci rimettemmo a [SEP] letto [SEP] .
itwac	Perché loro pensano : - Quando siamo disarmati i lavoratori con un bastone ci mandano a [SEP] letto [SEP] tutti .
itwac	Ma nelle varie declinazioni - sanguinolente , trucidissime , comiche , esoteriche - le leggende erano praticamente un genere letterario che accompagnava il tempo ( una su tutte , negli anni Ottanta , quella del tipo americano che conosce una ragazza al bar , ci va a [SEP] letto [SEP] e il mattino dopo lei non c' è e sullo specchio del bagno , tracciata col rossetto , c' è la scritta : Benvenuto nel mondo dell' Aids ) .
itwac	Eâ  TM munito di biancheria da [SEP] letto [SEP] e da bagno .
itwac	Camera da [SEP] letto [SEP] matrimoniale con cabina armadio , camera con due letti singoli e bagno con doccia .
itwac	Gen. , sez. III , CCNLM [SEP] Letto [SEP] confermato e sottoscritto p .
itwac	l' ho messo sul piano vicino alla cucina così , se ci passo o per togliermi l' orologio prima di andare a [SEP] letto [SEP] , o per riempire il biberon a mia figlia , o quando ho finito i piatti , la guardo e me ne ricordo !
itwac	La simpatica gallese coinvolge Jon con il quale si trova sdraiata teneramente sul [SEP] letto [SEP] e si esibisce nella sua futura interpretazione sentendosi perfettamente a suo agio .
itwac	OVVIAMENTE MI SN ACCASCIATA SUL [SEP] LETTO [SEP] FINO ALLE 7 DI SERA ...
itwac	Mi rispose che anche lui si sentiva addosso l' influenza e che si sarebbe messo a [SEP] letto [SEP] " .
itwac	Tu stai dormendo , e magari per stasera mi hai cancellata , per non sapermi in un [SEP] letto [SEP] che non sai , a rubare un maglione più grande di me per andar via e non rivestirmi dei miei panni .
itwac	Spirit è stata fatta atterrare nel cratere Gusev perché dalle foto raccolte in precedenza , sembra proprio essere il [SEP] letto [SEP] asciutto di quello che in passato poteva essere un lago .
itwac	Autore : Maria Elena Della Santa Ricetta : Torta di frutta - Dolci Sabato sera , è tardi , i ragazzi sono già a [SEP] letto [SEP] , tutto è pronto per domani : la borsa del rugby è sulla porta , per non dimenticarla .
itwac	Argento giaceva supino ed inerte sul [SEP] letto [SEP] , con il lenzuolo bianco tirato fin sul torace , e le braccia erano abbandonate sopra ad esso .
itwac	Nel frattempo , le rocce che accolgono il [SEP] letto [SEP] del fiume si tingono lentamente di riflessi sanguigni e l' acqua calmissima che scorre sotto la canoa , come uno specchio , rende doppio questo mondo meraviglioso !
itwac	Mentre Rem e Jamie risalivano sul [SEP] letto [SEP] , Peter si riscosse un istante dalla sbronza per poi , subito dopo , lanciarsi contro Remus per cercare di baciarlo , mandandoli a cadere entrambi sul pavimento .
itwac	Contro una tale incresciosa eventualità ( cremare una persona ancora viva ) , vengono prese anche altre cautele : il cadavere infatti , per quanto riguarda i ceti superiori , viene mostrato agli occhi di tutti nell' atrium della domus su di un [SEP] letto [SEP] funebre , con i piedi rivolti verso la porta d' entrata .
itwac	Fumare l' ultima sigaretta della giornata in divano , o peggio a [SEP] letto [SEP] , è molto rischioso : ci si può addormentare , si può lasciar cadere la brace su tessuti facilmente combustibili .
itwac	Il costo settimanale è di 454  comprensivi di alloggio ( in camerette con [SEP] letti [SEP] a castello ) , 4 pasti giornalieri , assistenza , animazione , lavanderia , servizio guardaroba , materiale e attrezzatura necessari , assicurazione .
itwac	Infine una sedia che Antonio Rubino , famoso illustratore per l' infanzia , disegnò e dipinse all' inizio degli anni Venti per una camera da [SEP] letto [SEP] da bambino caratterizzata dalla sua tipica iconografia onirica .
