word_one	word_two	surprisal_w_two
pennello	pastello	55.71778106689453
pennello	scimmia	33.35379409790039
pennello	cane	10.057518005371094
pennello	tigre	28.99918556213379
pennello	pettine	32.0363883972168
pennello	camicia	8.928142547607422
pennello	gabbiano	36.80513000488281
pennello	tenda	15.11557388305664
pennello	letto	12.444076538085938
pennello	passero	32.98680114746094
pennello	mucca	33.146995544433594
pennello	gufo	32.180381774902344
pennello	poltrona	15.243966102600098
pennello	elefante	35.3611946105957
pennello	scopa	30.48047637939453
pennello	quaderno	72.01818084716797
pennello	vaso	15.142084121704102
pennello	spada	13.674046516418457
pennello	orso	30.561294555664062
pennello	maiale	12.163180351257324
pennello	gatto	9.19311809539795
pennello	penna	12.94320297241211
pennello	armadio	31.101640701293945
pennello	coniglio	31.847469329833984
pennello	giacca	9.642534255981445
topo	gomma	12.539665222167969
topo	sedia	10.558100700378418
topo	pennello	40.507869720458984
topo	cavallo	13.066465377807617
topo	leone	11.744712829589844
topo	serpente	9.276681900024414
topo	pastello	50.64760971069336
topo	scimmia	32.02113342285156
topo	cane	10.539724349975586
topo	tigre	28.416162490844727
topo	pettine	31.494461059570312
topo	camicia	8.846113204956055
topo	gabbiano	33.01751708984375
topo	tenda	15.480733871459961
topo	letto	10.999909400939941
topo	passero	31.937522888183594
topo	mucca	33.22190475463867
topo	gufo	31.60641098022461
topo	poltrona	15.770303726196289
topo	elefante	36.368125915527344
topo	scopa	27.877084732055664
topo	quaderno	70.72225189208984
topo	vaso	14.190851211547852
topo	spada	13.418867111206055
topo	orso	28.026546478271484
topo	maiale	13.540307998657227
topo	gatto	9.302764892578125
topo	penna	14.25228500366211
topo	armadio	31.597991943359375
topo	coniglio	30.080890655517578
topo	giacca	9.934957504272461
cavallo	gomma	9.020234107971191
cavallo	sedia	8.634631156921387
cavallo	pennello	41.4621696472168
cavallo	topo	15.80435562133789
cavallo	leone	7.858500003814697
cavallo	serpente	4.989743232727051
cavallo	pastello	54.13462448120117
cavallo	scimmia	35.13623046875
cavallo	cane	7.04306697845459
cavallo	tigre	29.387109756469727
cavallo	pettine	32.09920120239258
cavallo	camicia	7.208489418029785
cavallo	gabbiano	34.92763900756836
cavallo	tenda	15.31871509552002
cavallo	letto	10.188628196716309
cavallo	passero	34.4079475402832
cavallo	mucca	31.867284774780273
cavallo	gufo	33.15983581542969
cavallo	poltrona	14.584105491638184
cavallo	elefante	34.10177230834961
cavallo	scopa	29.59090232849121
cavallo	quaderno	73.40349578857422
cavallo	vaso	13.179644584655762
cavallo	spada	11.834504127502441
cavallo	orso	29.50107192993164
cavallo	maiale	10.882238388061523
cavallo	gatto	7.199219226837158
cavallo	penna	11.382100105285645
cavallo	armadio	29.729833602905273
cavallo	coniglio	31.76993751525879
cavallo	giacca	8.133818626403809
leone	gomma	12.510283470153809
leone	sedia	10.037877082824707
leone	pennello	41.80179977416992
leone	topo	17.649471282958984
leone	cavallo	11.844948768615723
leone	serpente	7.107306480407715
leone	pastello	53.04125213623047
leone	scimmia	34.1994514465332
leone	cane	9.720453262329102
leone	tigre	28.76573371887207
leone	pettine	31.156282424926758
leone	camicia	8.628533363342285
leone	gabbiano	32.6417350769043
leone	tenda	16.625232696533203
leone	letto	12.771965980529785
leone	passero	34.935386657714844
leone	mucca	32.30001449584961
leone	gufo	31.366497039794922
leone	poltrona	16.890522003173828
leone	elefante	35.256797790527344
leone	scopa	30.9315242767334
leone	quaderno	70.77449035644531
leone	vaso	14.60517692565918
leone	spada	12.920161247253418
leone	orso	27.556081771850586
leone	maiale	11.974196434020996
leone	gatto	9.060296058654785
leone	penna	13.13661003112793
leone	armadio	30.061180114746094
leone	coniglio	31.54645538330078
leone	giacca	9.867789268493652
serpente	gomma	12.093822479248047
serpente	sedia	12.874039649963379
serpente	pennello	40.94028854370117
serpente	topo	13.000656127929688
serpente	cavallo	13.887201309204102
serpente	leone	11.117258071899414
serpente	pastello	55.08817672729492
serpente	scimmia	32.76433563232422
serpente	cane	9.959548950195312
serpente	tigre	30.752212524414062
serpente	pettine	30.392532348632812
serpente	camicia	11.244889259338379
serpente	gabbiano	35.294898986816406
serpente	tenda	14.157710075378418
serpente	letto	11.812089920043945
serpente	passero	36.153263092041016
serpente	mucca	33.6206169128418
serpente	gufo	35.749351501464844
serpente	poltrona	16.028852462768555
serpente	elefante	35.93780517578125
serpente	scopa	30.112300872802734
serpente	quaderno	76.02857971191406
serpente	vaso	14.401902198791504
serpente	spada	11.581646919250488
serpente	orso	29.78989028930664
serpente	maiale	12.963428497314453
serpente	gatto	8.388816833496094
serpente	penna	11.165237426757812
serpente	armadio	30.068605422973633
serpente	coniglio	31.501657485961914
serpente	giacca	10.219511985778809
pastello	gomma	9.81776237487793
pastello	sedia	10.097280502319336
pastello	pennello	42.47918701171875
pastello	topo	18.274890899658203
pastello	cavallo	9.58899211883545
pastello	leone	12.553757667541504
pastello	serpente	9.265509605407715
pastello	scimmia	33.5199089050293
pastello	cane	8.2561616897583
pastello	tigre	29.22688102722168
pastello	pettine	31.867361068725586
pastello	camicia	8.872182846069336
pastello	gabbiano	37.06373977661133
pastello	tenda	13.513483047485352
pastello	letto	12.555985450744629
pastello	passero	33.995426177978516
pastello	mucca	33.66027069091797
pastello	gufo	32.97701644897461
pastello	poltrona	14.518678665161133
pastello	elefante	35.625587463378906
pastello	scopa	28.923540115356445
pastello	quaderno	71.16783905029297
pastello	vaso	14.340932846069336
pastello	spada	13.201701164245605
pastello	orso	30.87099838256836
pastello	maiale	12.347674369812012
pastello	gatto	8.607917785644531
pastello	penna	12.460256576538086
pastello	armadio	32.11378860473633
pastello	coniglio	31.159385681152344
pastello	giacca	9.49235725402832
scimmia	gomma	13.415474891662598
scimmia	sedia	13.3777494430542
scimmia	pennello	39.728023529052734
scimmia	topo	18.468826293945312
scimmia	cavallo	13.066559791564941
scimmia	leone	13.782516479492188
scimmia	serpente	10.511878967285156
scimmia	pastello	54.59768295288086
scimmia	cane	10.77051830291748
scimmia	tigre	30.311939239501953
scimmia	pettine	32.35970687866211
scimmia	camicia	10.779431343078613
scimmia	gabbiano	34.09642791748047
scimmia	tenda	15.067660331726074
scimmia	letto	14.2667818069458
scimmia	passero	36.35597610473633
scimmia	mucca	32.96260452270508
scimmia	gufo	31.676239013671875
scimmia	poltrona	17.182016372680664
scimmia	elefante	36.20259475708008
scimmia	scopa	31.352163314819336
scimmia	quaderno	72.37914276123047
scimmia	vaso	14.35286808013916
scimmia	spada	14.298687934875488
scimmia	orso	30.252988815307617
scimmia	maiale	13.311705589294434
scimmia	gatto	10.443181991577148
scimmia	penna	11.970234870910645
scimmia	armadio	30.33579444885254
scimmia	coniglio	30.849735260009766
scimmia	giacca	10.924054145812988
cane	gomma	12.744241714477539
cane	sedia	13.898652076721191
cane	pennello	39.78059768676758
cane	topo	18.094295501708984
cane	cavallo	13.212857246398926
cane	leone	14.17082691192627
cane	serpente	10.842113494873047
cane	pastello	53.44039535522461
cane	scimmia	33.39103317260742
cane	tigre	29.0985107421875
cane	pettine	29.47815704345703
cane	camicia	10.230086326599121
cane	gabbiano	34.59364700317383
cane	tenda	15.3294095993042
cane	letto	11.121856689453125
cane	passero	34.23371887207031
cane	mucca	34.418582916259766
cane	gufo	31.990964889526367
cane	poltrona	17.167526245117188
cane	elefante	37.78106689453125
cane	scopa	32.837894439697266
cane	quaderno	71.31714630126953
cane	vaso	17.362218856811523
cane	spada	12.484978675842285
cane	orso	29.829545974731445
cane	maiale	13.045077323913574
cane	gatto	9.101523399353027
cane	penna	12.892099380493164
cane	armadio	32.828697204589844
cane	coniglio	31.381484985351562
cane	giacca	11.323869705200195
tigre	gomma	11.443011283874512
tigre	sedia	12.65430736541748
tigre	pennello	36.650657653808594
tigre	topo	20.74846649169922
tigre	cavallo	13.73509693145752
tigre	leone	10.669866561889648
tigre	serpente	9.299703598022461
tigre	pastello	47.19137191772461
tigre	scimmia	29.363798141479492
tigre	cane	9.954864501953125
tigre	pettine	29.952560424804688
tigre	camicia	9.593720436096191
tigre	gabbiano	31.814899444580078
tigre	tenda	16.046119689941406
tigre	letto	13.866679191589355
tigre	passero	30.82331657409668
tigre	mucca	32.81480407714844
tigre	gufo	28.345874786376953
tigre	poltrona	16.225486755371094
tigre	elefante	36.13141632080078
tigre	scopa	30.89219093322754
tigre	quaderno	71.27886962890625
tigre	vaso	15.839466094970703
tigre	spada	13.189192771911621
tigre	orso	24.414636611938477
tigre	maiale	12.704442024230957
tigre	gatto	9.290802001953125
tigre	penna	12.581134796142578
tigre	armadio	29.815547943115234
tigre	coniglio	32.01313781738281
tigre	giacca	10.608142852783203
pettine	gomma	13.166119575500488
pettine	sedia	13.317010879516602
pettine	pennello	42.51114273071289
pettine	topo	18.045551300048828
pettine	cavallo	13.369600296020508
pettine	leone	14.868402481079102
pettine	serpente	11.730929374694824
pettine	pastello	61.34577178955078
pettine	scimmia	36.65022659301758
pettine	cane	10.387906074523926
pettine	tigre	31.443471908569336
pettine	camicia	9.492973327636719
pettine	gabbiano	37.43954086303711
pettine	tenda	15.973310470581055
pettine	letto	11.619468688964844
pettine	passero	34.80451583862305
pettine	mucca	33.497928619384766
pettine	gufo	35.69208908081055
pettine	poltrona	16.818132400512695
pettine	elefante	38.741355895996094
pettine	scopa	30.687774658203125
pettine	quaderno	76.28944396972656
pettine	vaso	15.720501899719238
pettine	spada	12.619319915771484
pettine	orso	32.24705123901367
pettine	maiale	13.511946678161621
pettine	gatto	9.763967514038086
pettine	penna	13.980682373046875
pettine	armadio	36.045352935791016
pettine	coniglio	30.851329803466797
pettine	giacca	10.838752746582031
camicia	gomma	13.560211181640625
camicia	sedia	11.679113388061523
camicia	pennello	40.27436447143555
camicia	topo	18.47236442565918
camicia	cavallo	12.760313987731934
camicia	leone	15.193916320800781
camicia	serpente	10.878921508789062
camicia	pastello	54.93669128417969
camicia	scimmia	34.24130630493164
camicia	cane	11.6063232421875
camicia	tigre	30.631235122680664
camicia	pettine	32.42994689941406
camicia	gabbiano	34.95477294921875
camicia	tenda	15.205772399902344
camicia	letto	11.680063247680664
camicia	passero	36.346763610839844
camicia	mucca	32.055442810058594
camicia	gufo	32.29314041137695
camicia	poltrona	17.002647399902344
camicia	elefante	36.338584899902344
camicia	scopa	30.98565101623535
camicia	quaderno	71.94974517822266
camicia	vaso	16.992881774902344
camicia	spada	15.006536483764648
camicia	orso	29.425838470458984
camicia	maiale	14.348095893859863
camicia	gatto	11.038161277770996
camicia	penna	11.53574275970459
camicia	armadio	31.477609634399414
camicia	coniglio	32.46375274658203
camicia	giacca	9.80282974243164
gabbiano	gomma	10.414754867553711
gabbiano	sedia	12.027450561523438
gabbiano	pennello	42.56801986694336
gabbiano	topo	13.431714057922363
gabbiano	cavallo	10.624959945678711
gabbiano	leone	8.631929397583008
gabbiano	serpente	7.571210861206055
gabbiano	pastello	59.77023696899414
gabbiano	scimmia	32.681884765625
gabbiano	cane	9.254134178161621
gabbiano	tigre	30.299047470092773
gabbiano	pettine	32.015953063964844
gabbiano	camicia	9.552369117736816
gabbiano	tenda	14.308213233947754
gabbiano	letto	11.538126945495605
gabbiano	passero	33.629093170166016
gabbiano	mucca	33.67543029785156
gabbiano	gufo	34.42721939086914
gabbiano	poltrona	16.482952117919922
gabbiano	elefante	40.51408004760742
gabbiano	scopa	31.843421936035156
gabbiano	quaderno	73.60382843017578
gabbiano	vaso	14.872991561889648
gabbiano	spada	10.984169960021973
gabbiano	orso	31.822423934936523
gabbiano	maiale	11.680338859558105
gabbiano	gatto	7.192343711853027
gabbiano	penna	13.766887664794922
gabbiano	armadio	33.270469665527344
gabbiano	coniglio	34.20429229736328
gabbiano	giacca	9.810924530029297
tenda	gomma	13.531208038330078
tenda	sedia	15.842504501342773
tenda	pennello	37.55752944946289
tenda	topo	18.501728057861328
tenda	cavallo	13.684618949890137
tenda	leone	13.448945999145508
tenda	serpente	10.24644660949707
tenda	pastello	46.7127685546875
tenda	scimmia	29.21910858154297
tenda	cane	10.221640586853027
tenda	tigre	27.77641487121582
tenda	pettine	30.827394485473633
tenda	camicia	10.89236068725586
tenda	gabbiano	32.499210357666016
tenda	letto	12.198460578918457
tenda	passero	32.70552444458008
tenda	mucca	27.138813018798828
tenda	gufo	29.091936111450195
tenda	poltrona	16.925355911254883
tenda	elefante	37.1599006652832
tenda	scopa	29.700489044189453
tenda	quaderno	68.09576416015625
tenda	vaso	15.694683074951172
tenda	spada	13.292705535888672
tenda	orso	25.74594497680664
tenda	maiale	12.911234855651855
tenda	gatto	10.214512825012207
tenda	penna	13.733253479003906
tenda	armadio	29.46637535095215
tenda	coniglio	30.595447540283203
tenda	giacca	10.764572143554688
letto	gomma	11.414944648742676
letto	sedia	11.229423522949219
letto	pennello	43.02560806274414
letto	topo	15.444525718688965
letto	cavallo	13.050517082214355
letto	leone	12.47960090637207
letto	serpente	10.32332992553711
letto	pastello	57.2182731628418
letto	scimmia	34.81674575805664
letto	cane	10.250960350036621
letto	tigre	29.820043563842773
letto	pettine	31.34186363220215
letto	camicia	9.84340763092041
letto	gabbiano	36.01130294799805
letto	tenda	15.450797080993652
letto	passero	34.213619232177734
letto	mucca	33.242557525634766
letto	gufo	35.807151794433594
letto	poltrona	16.34079360961914
letto	elefante	37.88433837890625
letto	scopa	32.240699768066406
letto	quaderno	74.73612213134766
letto	vaso	15.422150611877441
letto	spada	13.369879722595215
letto	orso	30.432802200317383
letto	maiale	13.346470832824707
letto	gatto	9.371837615966797
letto	penna	15.333767890930176
letto	armadio	33.99760437011719
letto	coniglio	31.890474319458008
letto	giacca	10.812954902648926
passero	gomma	11.319682121276855
passero	sedia	14.54880428314209
passero	pennello	41.133636474609375
passero	topo	14.62033748626709
passero	cavallo	13.240062713623047
passero	leone	13.7955904006958
passero	serpente	10.617173194885254
passero	pastello	52.09871292114258
passero	scimmia	32.05670928955078
passero	cane	11.002360343933105
passero	tigre	29.689315795898438
passero	pettine	29.580659866333008
passero	camicia	9.867431640625
passero	gabbiano	33.78062438964844
passero	tenda	16.238859176635742
passero	letto	11.873427391052246
passero	mucca	30.687786102294922
passero	gufo	31.825101852416992
passero	poltrona	17.774444580078125
passero	elefante	37.55061721801758
passero	scopa	30.005573272705078
passero	quaderno	70.11678314208984
passero	vaso	15.275205612182617
passero	spada	14.075383186340332
passero	orso	27.56804084777832
passero	maiale	12.002250671386719
passero	gatto	9.595623016357422
passero	penna	15.927854537963867
passero	armadio	32.51106643676758
passero	coniglio	29.658946990966797
passero	giacca	12.45238971710205
mucca	gomma	11.360671043395996
mucca	sedia	13.590388298034668
mucca	pennello	39.002342224121094
mucca	topo	16.494754791259766
mucca	cavallo	13.049243927001953
mucca	leone	12.656147003173828
mucca	serpente	8.883698463439941
mucca	pastello	52.28828811645508
mucca	scimmia	31.018293380737305
mucca	cane	10.239733695983887
mucca	tigre	29.110801696777344
mucca	pettine	29.668025970458984
mucca	camicia	10.135560035705566
mucca	gabbiano	32.67273712158203
mucca	tenda	13.619142532348633
mucca	letto	11.304862022399902
mucca	passero	32.9543342590332
mucca	gufo	29.43381118774414
mucca	poltrona	17.06548309326172
mucca	elefante	37.13078689575195
mucca	scopa	30.555585861206055
mucca	quaderno	69.43366241455078
mucca	vaso	13.856451034545898
mucca	spada	13.029805183410645
mucca	orso	29.859474182128906
mucca	maiale	12.419304847717285
mucca	gatto	9.660933494567871
mucca	penna	11.274547576904297
mucca	armadio	28.86227798461914
mucca	coniglio	30.738420486450195
mucca	giacca	10.316008567810059
gufo	gomma	14.3209867477417
gufo	sedia	14.410783767700195
gufo	pennello	47.578086853027344
gufo	topo	15.908177375793457
gufo	cavallo	14.13477611541748
gufo	leone	12.288661003112793
gufo	serpente	10.081743240356445
gufo	pastello	63.42150115966797
gufo	scimmia	35.553707122802734
gufo	cane	11.96124267578125
gufo	tigre	30.45396614074707
gufo	pettine	33.848506927490234
gufo	camicia	11.63846206665039
gufo	gabbiano	34.237220764160156
gufo	tenda	16.934831619262695
gufo	letto	14.861008644104004
gufo	passero	34.61448287963867
gufo	mucca	35.23819351196289
gufo	poltrona	19.979084014892578
gufo	elefante	40.787174224853516
gufo	scopa	33.14043045043945
gufo	quaderno	74.5438003540039
gufo	vaso	15.159821510314941
gufo	spada	12.970623016357422
gufo	orso	32.383174896240234
gufo	maiale	13.502641677856445
gufo	gatto	8.732712745666504
gufo	penna	17.698867797851562
gufo	armadio	31.525671005249023
gufo	coniglio	32.0451545715332
gufo	giacca	12.56440258026123
poltrona	gomma	13.092782020568848
poltrona	sedia	14.184244155883789
poltrona	pennello	38.89094543457031
poltrona	topo	17.457271575927734
poltrona	cavallo	14.219005584716797
poltrona	leone	14.407556533813477
poltrona	serpente	9.7559175491333
poltrona	pastello	53.018009185791016
poltrona	scimmia	33.32049560546875
poltrona	cane	11.070252418518066
poltrona	tigre	28.594221115112305
poltrona	pettine	30.828062057495117
poltrona	camicia	10.535640716552734
poltrona	gabbiano	33.6900634765625
poltrona	tenda	14.561270713806152
poltrona	letto	12.525413513183594
poltrona	passero	35.22528839111328
poltrona	mucca	32.452232360839844
poltrona	gufo	32.8123779296875
poltrona	elefante	35.9586296081543
poltrona	scopa	29.883440017700195
poltrona	quaderno	71.56188201904297
poltrona	vaso	16.059568405151367
poltrona	spada	13.031669616699219
poltrona	orso	29.466609954833984
poltrona	maiale	13.029109001159668
poltrona	gatto	10.34434986114502
poltrona	penna	11.999297142028809
poltrona	armadio	29.16694450378418
poltrona	coniglio	30.569189071655273
poltrona	giacca	10.914246559143066
elefante	gomma	13.046557426452637
elefante	sedia	12.630585670471191
elefante	pennello	44.417842864990234
elefante	topo	14.35972785949707
elefante	cavallo	11.593939781188965
elefante	leone	8.575953483581543
elefante	serpente	6.927213191986084
elefante	pastello	59.385616302490234
elefante	scimmia	37.820125579833984
elefante	cane	10.23082160949707
elefante	tigre	29.382755279541016
elefante	pettine	32.686248779296875
elefante	camicia	10.083414077758789
elefante	gabbiano	34.89799499511719
elefante	tenda	16.698469161987305
elefante	letto	14.985892295837402
elefante	passero	35.3145751953125
elefante	mucca	33.05268478393555
elefante	gufo	33.77035140991211
elefante	poltrona	17.497957229614258
elefante	scopa	32.5879020690918
elefante	quaderno	73.61465454101562
elefante	vaso	16.190284729003906
elefante	spada	12.608062744140625
elefante	orso	29.59392738342285
elefante	maiale	11.576554298400879
elefante	gatto	8.402575492858887
elefante	penna	13.20547103881836
elefante	armadio	30.836517333984375
elefante	coniglio	34.28489303588867
elefante	giacca	10.00459098815918
scopa	gomma	10.967129707336426
scopa	sedia	12.918673515319824
scopa	pennello	39.67505645751953
scopa	topo	19.441986083984375
scopa	cavallo	14.421093940734863
scopa	leone	14.539917945861816
scopa	serpente	10.588186264038086
scopa	pastello	51.78379821777344
scopa	scimmia	33.64564895629883
scopa	cane	10.743147850036621
scopa	tigre	29.55782127380371
scopa	pettine	32.60597229003906
scopa	camicia	9.884986877441406
scopa	gabbiano	33.488494873046875
scopa	tenda	15.139546394348145
scopa	letto	12.89783763885498
scopa	passero	33.9697265625
scopa	mucca	34.3660774230957
scopa	gufo	30.786968231201172
scopa	poltrona	16.804061889648438
scopa	elefante	35.1164665222168
scopa	quaderno	72.61434936523438
scopa	vaso	16.546329498291016
scopa	spada	15.02535343170166
scopa	orso	27.793668746948242
scopa	maiale	14.474987030029297
scopa	gatto	9.572659492492676
scopa	penna	11.268196105957031
scopa	armadio	29.635093688964844
scopa	coniglio	29.642822265625
scopa	giacca	10.647544860839844
quaderno	gomma	11.326738357543945
quaderno	sedia	12.853779792785645
quaderno	pennello	41.617164611816406
quaderno	topo	17.88180160522461
quaderno	cavallo	13.68617057800293
quaderno	leone	11.4116792678833
quaderno	serpente	10.465299606323242
quaderno	pastello	54.358333587646484
quaderno	scimmia	33.24043273925781
quaderno	cane	9.950043678283691
quaderno	tigre	31.382673263549805
quaderno	pettine	34.17319107055664
quaderno	camicia	10.90276050567627
quaderno	gabbiano	35.962650299072266
quaderno	tenda	14.316659927368164
quaderno	letto	12.214958190917969
quaderno	passero	33.815208435058594
quaderno	mucca	34.870052337646484
quaderno	gufo	34.16656494140625
quaderno	poltrona	16.276281356811523
quaderno	elefante	37.083831787109375
quaderno	scopa	30.112930297851562
quaderno	vaso	15.884782791137695
quaderno	spada	13.717915534973145
quaderno	orso	30.64813804626465
quaderno	maiale	12.711055755615234
quaderno	gatto	8.487312316894531
quaderno	penna	13.439763069152832
quaderno	armadio	32.237571716308594
quaderno	coniglio	30.757781982421875
quaderno	giacca	10.008170127868652
vaso	gomma	12.366623878479004
vaso	sedia	12.56701374053955
vaso	pennello	41.84954833984375
vaso	topo	13.800247192382812
vaso	cavallo	13.80146312713623
vaso	leone	12.794411659240723
vaso	serpente	10.126371383666992
vaso	pastello	54.206573486328125
vaso	scimmia	32.06618881225586
vaso	cane	11.36557674407959
vaso	tigre	29.518253326416016
vaso	pettine	32.083499908447266
vaso	camicia	10.594897270202637
vaso	gabbiano	33.20356369018555
vaso	tenda	16.368057250976562
vaso	letto	10.778190612792969
vaso	passero	34.9679069519043
vaso	mucca	29.522361755371094
vaso	gufo	32.96270751953125
vaso	poltrona	16.609630584716797
vaso	elefante	37.6948127746582
vaso	scopa	30.56674575805664
vaso	quaderno	72.96492004394531
vaso	spada	12.689446449279785
vaso	orso	28.537878036499023
vaso	maiale	12.926482200622559
vaso	gatto	9.38874626159668
vaso	penna	15.973053932189941
vaso	armadio	32.79206848144531
vaso	coniglio	31.51791000366211
vaso	giacca	10.736897468566895
spada	gomma	11.57379150390625
spada	sedia	11.419196128845215
spada	pennello	38.28611373901367
spada	topo	17.43155288696289
spada	cavallo	12.77407455444336
spada	leone	13.7919921875
spada	serpente	9.453498840332031
spada	pastello	51.98188018798828
spada	scimmia	30.93648338317871
spada	cane	9.988937377929688
spada	tigre	26.8200626373291
spada	pettine	28.480804443359375
spada	camicia	9.241640090942383
spada	gabbiano	29.625032424926758
spada	tenda	14.475476264953613
spada	letto	13.812997817993164
spada	passero	32.31648635864258
spada	mucca	28.218761444091797
spada	gufo	28.982030868530273
spada	poltrona	16.665285110473633
spada	elefante	35.252708435058594
spada	scopa	30.85137939453125
spada	quaderno	68.57506561279297
spada	vaso	15.00847053527832
spada	orso	26.540246963500977
spada	maiale	13.209339141845703
spada	gatto	9.633528709411621
spada	penna	12.352791786193848
spada	armadio	28.538583755493164
spada	coniglio	29.249502182006836
spada	giacca	10.941740036010742
orso	gomma	12.047296524047852
orso	sedia	12.06850528717041
orso	pennello	42.32737731933594
orso	topo	15.17326545715332
orso	cavallo	13.84264850616455
orso	leone	12.54885482788086
orso	serpente	10.212724685668945
orso	pastello	55.60220718383789
orso	scimmia	32.354347229003906
orso	cane	11.480354309082031
orso	tigre	30.712116241455078
orso	pettine	31.053422927856445
orso	camicia	10.475934028625488
orso	gabbiano	35.545562744140625
orso	tenda	14.526898384094238
orso	letto	9.981938362121582
orso	passero	34.097625732421875
orso	mucca	36.5631217956543
orso	gufo	34.32435989379883
orso	poltrona	16.831266403198242
orso	elefante	39.04413986206055
orso	scopa	31.208158493041992
orso	quaderno	75.15059661865234
orso	vaso	14.45584774017334
orso	spada	12.755663871765137
orso	maiale	13.35704231262207
orso	gatto	9.600831985473633
orso	penna	16.241283416748047
orso	armadio	33.40994644165039
orso	coniglio	31.786428451538086
orso	giacca	11.241643905639648
maiale	gomma	12.905608177185059
maiale	sedia	12.374065399169922
maiale	pennello	39.72291946411133
maiale	topo	15.607486724853516
maiale	cavallo	13.031023979187012
maiale	leone	12.578482627868652
maiale	serpente	10.309585571289062
maiale	pastello	53.80621337890625
maiale	scimmia	32.55215835571289
maiale	cane	10.132980346679688
maiale	tigre	29.716005325317383
maiale	pettine	31.518062591552734
maiale	camicia	10.571279525756836
maiale	gabbiano	35.154422760009766
maiale	tenda	14.752145767211914
maiale	letto	10.741694450378418
maiale	passero	33.29735565185547
maiale	mucca	32.8291130065918
maiale	gufo	33.14586639404297
maiale	poltrona	17.18717384338379
maiale	elefante	36.069480895996094
maiale	scopa	30.44550895690918
maiale	quaderno	73.79641723632812
maiale	vaso	14.38241958618164
maiale	spada	13.163443565368652
maiale	orso	29.576440811157227
maiale	gatto	9.20210075378418
maiale	penna	15.066970825195312
maiale	armadio	33.46298599243164
maiale	coniglio	29.502565383911133
maiale	giacca	10.814340591430664
gatto	gomma	10.461791038513184
gatto	sedia	10.651934623718262
gatto	pennello	43.04209899902344
gatto	topo	13.7435302734375
gatto	cavallo	10.37338924407959
gatto	leone	9.075984954833984
gatto	serpente	8.642641067504883
gatto	pastello	54.74065017700195
gatto	scimmia	34.04136276245117
gatto	cane	10.00456714630127
gatto	tigre	30.141695022583008
gatto	pettine	30.393442153930664
gatto	camicia	9.081809997558594
gatto	gabbiano	34.791168212890625
gatto	tenda	14.902885437011719
gatto	letto	9.896363258361816
gatto	passero	32.58876419067383
gatto	mucca	31.179296493530273
gatto	gufo	33.63941192626953
gatto	poltrona	16.533470153808594
gatto	elefante	37.55091857910156
gatto	scopa	32.4551887512207
gatto	quaderno	71.23062896728516
gatto	vaso	14.240060806274414
gatto	spada	13.030590057373047
gatto	orso	29.639415740966797
gatto	maiale	11.548349380493164
gatto	penna	12.668506622314453
gatto	armadio	32.14433670043945
gatto	coniglio	31.966291427612305
gatto	giacca	9.705101013183594
penna	gomma	13.803768157958984
penna	sedia	14.701799392700195
penna	pennello	39.92097473144531
penna	topo	21.16848373413086
penna	cavallo	14.11372184753418
penna	leone	15.564040184020996
penna	serpente	10.167912483215332
penna	pastello	51.80521011352539
penna	scimmia	31.935277938842773
